DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(1.5m),Dir#1(1.5m),Speed#2(2.5m),Dir#2(2.5m),Speed#3(3.5m),Dir#3(3.5m),Speed#4(4.5m),Dir#4(4.5m),Speed#5(5.5m),Dir#5(5.5m),Speed#6(6.5m),Dir#6(6.5m),Speed#7(7.5m),Dir#7(7.5m),Speed#8(8.5m),Dir#8(8.5m),Speed#9(9.5m),Dir#9(9.5m),Speed#10(10.5m),Dir#10(10.5m),Speed#11(11.5m),Dir#11(11.5m),Speed#12(12.5m),Dir#12(12.5m),Speed#13(13.5m),Dir#13(13.5m),Speed#14(14.5m),Dir#14(14.5m),Speed#15(15.5m),Dir#15(15.5m),Speed#16(16.5m),Dir#16(16.5m),Speed#17(17.5m),Dir#17(17.5m),Speed#18(18.5m),Dir#18(18.5m),
1/2/2010 13:00:00, 10.3,117.5,  2.9,  0.3, 16.722, 27.49,  0.0,  0.0,  0.031, 256.87,  0.091, 331.19,  0.072, 203.72,  0.040, 165.62,  0.018,  70.56,  0.040, 267.14,  0.065, 334.61,  0.046, 285.26,  0.043, 270.00,  0.054, 228.01,  0.052, 191.09,  0.036, 128.16,  0.052, 148.47,  0.051, 297.07,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/2/2010 14:00:00, 10.3,117.4,  2.9,  0.3, 16.673, 27.52,  0.0,  0.0,  0.022, 254.05,  0.061, 242.59,  0.059, 208.30,  0.063, 209.41,  0.029, 195.95,  0.021,  16.70,  0.023, 223.26,  0.011, 217.87,  0.006, 128.66,  0.041,  45.00,  0.039, 144.29,  0.055,  27.95,  0.061, 118.24,  0.026, 117.55,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/2/2010 15:00:00, 10.3,117.5,  2.9,  0.3, 16.617, 27.58,  0.0,  0.0,  0.056,   6.12,  0.037,  23.81,  0.079,  22.34,  0.020, 357.14,  0.009, 153.43,  0.038, 123.27,  0.067, 127.72,  0.073, 119.36,  0.119,  85.20,  0.056,  73.50,  0.047, 343.89,  0.017,  13.24,  0.019, 325.49,  0.065, 334.61,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/2/2010 16:00:00, 10.3,117.5,  2.9,  0.3, 16.562, 27.64,  0.0,  0.0,  0.061, 329.20,  0.013, 270.00,  0.005, 191.31,  0.043, 147.43,  0.039,  84.14,  0.031,  80.84,  0.026, 184.40,  0.033, 107.88,  0.045,  80.96,  0.020, 351.47,  0.012, 175.24,  0.024, 114.44,  0.065, 109.00,  0.119,  57.38,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/2/2010 17:00:00, 10.3,117.5,  2.9,  0.3, 16.528, 27.70,  0.0,  0.0,  0.070, 220.33,  0.065,  15.10,  0.082, 294.39,  0.019,  32.01,  0.040, 237.09,  0.016, 243.43,  0.058,  72.82,  0.044,  99.25,  0.050, 208.61,  0.022, 200.85,  0.011, 280.30,  0.012, 289.98,  0.066, 358.26,  0.029,  35.31,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/2/2010 18:00:00, 10.3,117.6,  2.9,  0.3, 16.516, 27.74,  0.0,  0.0,  0.065, 278.00,  0.058,  85.07,  0.044, 279.25,  0.021, 152.24,  0.061, 164.83,  0.023,  80.13,  0.054, 102.76,  0.071, 190.52,  0.062, 196.97,  0.007,   0.00,  0.016, 201.80,  0.021, 152.24,  0.051, 187.82,  0.025,  73.74,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/2/2010 19:00:00, 10.3,117.4,  2.9,  0.3, 16.499, 27.71,  0.0,  0.0,  0.077, 107.27,  0.116, 134.30,  0.077,  87.03,  0.051, 124.62,  0.099, 177.11,  0.097, 191.89,  0.069, 182.49,  0.074, 148.24,  0.021, 133.03,  0.002, 333.43,  0.052, 152.45,  0.030, 152.59,  0.020, 270.00,  0.026, 305.54,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/2/2010 20:00:00, 10.3,117.5,  2.9,  0.3, 16.499, 27.71,  0.0,  0.0,  0.086, 169.99,  0.040, 146.31,  0.087, 200.10,  0.066, 184.33,  0.025, 161.57,  0.059, 186.77,  0.104, 157.89,  0.086, 137.82,  0.086, 176.01,  0.048, 247.75,  0.034, 216.53,  0.048, 192.01,  0.040, 243.43,  0.024, 214.99,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/2/2010 21:00:00, 10.3,117.4,  2.9,  0.3, 16.515, 27.70,  0.0,  0.0,  0.059,  42.27,  0.101, 207.84,  0.034, 258.02,  0.076, 194.40,  0.010,   0.00,  0.019, 111.25,  0.044, 178.70,  0.007,  15.95,  0.037, 162.55,  0.006, 210.96,  0.030, 350.54,  0.095,  64.51,  0.066,  74.29,  0.002, 180.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/2/2010 22:00:00, 10.3,117.4,  2.9,  0.3, 16.493, 27.69,  0.0,  0.0,  0.095,   1.81,  0.065,  41.27,  0.064,   0.00,  0.042, 214.44,  0.069, 223.83,  0.097, 224.58,  0.055, 231.67,  0.016, 333.43,  0.033, 287.88,  0.034, 225.00,  0.027, 158.20,  0.038, 105.12,  0.023, 172.57,  0.053, 204.62,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/2/2010 23:00:00, 10.3,117.4,  2.9,  0.3, 16.487, 27.69,  0.0,  0.0,  0.100,  24.78,  0.059,  57.38,  0.010, 286.70,  0.075,  59.69,  0.076,  87.74,  0.064,  71.85,  0.040,  23.39,  0.064,  91.79,  0.023, 145.62,  0.042,  56.69,  0.032,  10.95,  0.022,  32.28,  0.036, 255.58,  0.058, 239.89,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 00:00:00, 10.3,117.5,  2.9,  0.3, 16.462, 27.66,  0.0,  0.0,  0.084,  49.33,  0.038, 100.71,  0.042,  18.00,  0.061, 340.97,  0.071,  33.47,  0.035, 356.73,  0.047, 346.55,  0.028, 304.82,  0.062,  90.92,  0.019,  74.48,  0.077,  67.78,  0.069,  94.97,  0.086,  73.87,  0.079, 219.34,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 01:00:00, 10.3,117.5,  2.9,  0.3, 16.440, 27.64,  0.0,  0.0,  0.116,  78.11,  0.021, 223.03,  0.047, 357.56,  0.013, 147.53,  0.053,  48.81,  0.055, 121.68,  0.022,  71.57,  0.051,  19.50,  0.103,  41.86,  0.092,  11.31,  0.029,  82.15,  0.011,  56.31,  0.041, 122.15,  0.052, 120.96,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 02:00:00, 10.3,117.4,  2.9,  0.3, 16.418, 27.63,  0.0,  0.0,  0.075,  40.68,  0.018,   6.34,  0.055,  40.60,  0.036, 127.18,  0.019,  53.75,  0.119, 160.80,  0.046, 130.60,  0.021, 188.13,  0.025, 338.63,  0.076,  45.54,  0.054,  36.03,  0.051,  29.05,  0.009,  40.60,  0.016, 180.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 03:00:00, 10.3,117.4,  2.9,  0.3, 16.403, 27.62,  0.0,  0.0,  0.059,  17.82,  0.014,  77.91,  0.077,  59.42,  0.038,  54.64,  0.068,  43.81,  0.039,   4.40,  0.057, 353.00,  0.053, 337.80,  0.087, 310.82,  0.065, 328.28,  0.004, 116.57,  0.036, 230.60,  0.048,  98.47,  0.019, 270.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 04:00:00, 10.3,117.5,  2.9,  0.3, 16.395, 27.61,  0.0,  0.0,  0.040, 290.22,  0.019,  83.99,  0.019, 297.90,  0.009, 310.60,  0.086,  49.25,  0.064, 350.98,  0.049, 339.72,  0.020, 281.31,  0.046, 139.40,  0.062, 166.87,  0.013,  90.00,  0.062, 135.66,  0.011,  84.81,  0.037, 113.81,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 05:00:00, 10.3,117.5,  2.9,  0.3, 16.427, 27.60,  0.0,  0.0,  0.027, 340.20,  0.061,  55.01,  0.023, 138.58,  0.064, 132.46,  0.043, 302.57,  0.019,  90.00,  0.043, 178.67,  0.036, 228.37,  0.036, 313.88,  0.020, 180.00,  0.023, 151.19,  0.042,  46.91,  0.032,  20.14,  0.053, 186.46,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 06:00:00, 10.3,117.5,  2.9,  0.3, 16.479, 27.59,  0.0,  0.0,  0.047, 343.89,  0.058, 218.05,  0.049, 303.37,  0.018,  90.00,  0.065, 264.73,  0.034, 220.24,  0.052, 232.03,  0.043, 350.54,  0.026, 278.75,  0.040, 290.73,  0.033, 278.62,  0.013, 118.61,  0.008, 330.26,  0.085, 235.56,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 07:00:00, 10.3,117.4,  2.9,  0.3, 16.535, 27.56,  0.0,  0.0,  0.056, 230.06,  0.034,  25.82,  0.040,  18.89,  0.046, 100.08,  0.052,  10.01,  0.041,  96.95,  0.026,  60.52,  0.019, 137.12,  0.019, 101.89,  0.060, 270.95,  0.041, 271.40,  0.037,  77.47,  0.011,  63.43,  0.049, 225.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 08:00:00, 10.3,117.5,  2.9,  0.3, 16.605, 27.55,  0.0,  0.0,  0.063, 318.22,  0.083, 133.53,  0.017,   0.00,  0.054, 175.76,  0.039, 174.14,  0.022, 105.95,  0.006,  18.43,  0.031, 309.81,  0.072,  25.50,  0.023, 177.51,  0.020,  95.71,  0.028, 198.43,  0.053, 289.80,  0.025, 223.36,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 09:00:00, 10.3,117.4,  2.9,  0.3, 16.669, 27.55,  0.0,  0.0,  0.076, 265.49,  0.067, 171.38,  0.041,   8.33,  0.008, 172.87,  0.049, 191.77,  0.035, 220.43,  0.030, 268.09,  0.038, 234.64,  0.024,  48.37,  0.009,  90.00,  0.021, 309.09,  0.018, 157.62,  0.023,  64.54,  0.041,  74.25,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 10:00:00, 10.3,117.5,  2.9,  0.3, 16.724, 27.56,  0.0,  0.0,  0.011, 138.81,  0.013, 221.99,  0.086, 301.65,  0.059,   0.97,  0.050,  17.35,  0.051, 136.59,  0.010,  36.87,  0.026, 184.40,  0.032, 110.14,  0.012, 210.96,  0.017, 241.93,  0.024, 335.56,  0.040,  41.99,  0.011, 303.69,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 11:00:00, 10.3,117.5,  2.9,  0.3, 16.744, 27.61,  0.0,  0.0,  0.036, 228.37,  0.019, 308.66,  0.018, 310.60,  0.035, 297.30,  0.056,   0.00,  0.028, 304.82,  0.019,  38.66,  0.050,  46.64,  0.015, 306.87,  0.062, 264.47,  0.044, 252.80,  0.065, 270.00,  0.024, 214.99,  0.038,  12.20,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 12:00:00, 10.3,117.5,  2.9,  0.3, 16.731, 27.64,  0.0,  0.0,  0.054,  57.20,  0.085,  55.01,  0.039,  57.53,  0.013, 184.40,  0.046, 344.74,  0.022, 149.93,  0.019, 317.12,  0.071,  19.71,  0.031, 284.93,  0.079, 282.45,  0.066, 261.25,  0.032,  29.74,  0.062, 246.32,  0.059, 303.15,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 13:00:00, 10.3,117.4,  2.9,  0.3, 16.731, 27.65,  0.0,  0.0,  0.097, 341.38,  0.042, 109.29,  0.046,  18.82,  0.038,  82.50,  0.029,  90.00,  0.043, 260.54,  0.033, 244.98,  0.049, 188.30,  0.052, 147.53,  0.049,  30.76,  0.067,   8.62,  0.089,  13.57,  0.026, 215.54,  0.029, 226.40,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 14:00:00, 10.3,117.6,  2.9,  0.3, 16.680, 27.66,  0.0,  0.0,  0.009,  49.40,  0.042,  70.71,  0.045,  46.79,  0.044,  78.18,  0.037,  79.00,  0.041, 225.00,  0.004, 225.00,  0.041,  17.10,  0.034,   1.68,  0.036,  41.63,  0.029, 104.04,  0.011, 123.69,  0.050,  40.97,  0.046,  74.74,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 15:00:00, 10.3,117.5,  2.9,  0.3, 16.639, 27.66,  0.0,  0.0,  0.064, 221.19,  0.062, 215.75,  0.052, 100.01,  0.024, 196.93,  0.052, 234.46,  0.029, 229.18,  0.054,  25.14,  0.060, 139.71,  0.036, 292.99,  0.072, 227.25,  0.058, 191.89,  0.027, 151.56,  0.045, 194.04,  0.045, 260.96,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 16:00:00, 10.3,117.5,  2.9,  0.3, 16.596, 27.65,  0.0,  0.0,  0.040, 181.43,  0.018,  86.82,  0.053,  29.48,  0.040, 231.12,  0.046, 201.57,  0.078, 236.51,  0.065, 158.20,  0.034,  95.04,  0.060, 169.44,  0.033, 173.09,  0.032, 150.26,  0.066, 239.93,  0.043, 246.97,  0.016,  10.62,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 17:00:00, 10.3,117.4,  2.9,  0.3, 16.560, 27.64,  0.0,  0.0,  0.094, 150.71,  0.042, 164.98,  0.045, 116.57,  0.061, 147.09,  0.036, 279.46,  0.057, 197.47,  0.048, 199.57,  0.034, 234.46,  0.034, 235.84,  0.054, 216.66,  0.026, 204.62,  0.061,  57.09,  0.059, 149.53,  0.021, 351.87,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 18:00:00, 10.3,117.3,  2.9,  0.3, 16.544, 27.61,  0.0,  0.0,  0.057, 130.06,  0.009, 167.47,  0.024,  97.13,  0.064, 165.53,  0.055, 176.88,  0.014,  33.69,  0.071, 163.61,  0.082, 167.32,  0.029, 183.95,  0.052, 131.91,  0.051, 173.29,  0.037, 186.17,  0.049, 267.66,  0.050, 266.57,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 19:00:00, 10.3,117.4,  2.9,  0.3, 16.523, 27.60,  0.0,  0.0,  0.069, 218.53,  0.020, 300.47,  0.040,  79.82,  0.022,  95.19,  0.046, 192.53,  0.023, 277.43,  0.046, 351.16,  0.038, 250.14,  0.054, 270.00,  0.034, 299.54,  0.056, 217.07,  0.029, 220.82,  0.008, 180.00,  0.022, 223.15,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 20:00:00, 10.3,117.4,  2.9,  0.3, 16.527, 27.61,  0.0,  0.0,  0.026, 144.46,  0.026,  35.54,  0.024,  22.25,  0.030, 172.41,  0.042, 135.97,  0.036, 274.76,  0.042, 244.65,  0.063, 234.04,  0.049, 122.38,  0.021, 138.81,  0.014,  85.91,  0.025, 276.84,  0.033, 171.38,  0.063, 154.65,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 21:00:00, 10.3,117.4,  2.9,  0.3, 16.541, 27.61,  0.0,  0.0,  0.138, 183.32,  0.067, 293.88,  0.025, 293.50,  0.020, 300.47,  0.014, 162.90,  0.047, 107.28,  0.020, 203.96,  0.046, 212.66,  0.030, 203.96,  0.030, 275.71,  0.059, 345.26,  0.032, 209.74,  0.050, 143.13,  0.049, 210.76,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 22:00:00, 10.3,117.5,  2.9,  0.3, 16.539, 27.62,  0.0,  0.0,  0.037, 265.36,  0.062, 359.08,  0.051, 209.05,  0.036, 260.27,  0.071, 165.38,  0.021, 259.22,  0.034,  96.71,  0.051, 169.80,  0.038,  40.76,  0.022, 354.81,  0.024, 123.02,  0.034, 116.57,  0.060, 130.29,  0.091, 325.27,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/3/2010 23:00:00, 10.3,117.5,  2.9,  0.3, 16.529, 27.63,  0.0,  0.0,  0.084,  73.30,  0.227, 309.29,  0.073, 293.40,  0.081, 325.53,  0.258, 289.70,  0.064, 329.81,  0.401, 304.32,  0.504, 298.19,  0.360, 298.20,  0.350, 295.39,  0.092, 262.49,  0.128, 113.55,  0.038, 278.97,  0.085, 285.67,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/4/2010 00:00:00, 10.3,117.6,  2.9,  0.3, 16.519, 27.67,  0.0,  0.0,  0.263, 114.52,  0.041, 135.00,  0.331, 297.34,  0.112, 305.95,  0.316, 302.33,  0.394, 298.19,  0.003,   0.00,  0.159, 287.18,  0.236, 100.50,  0.167, 312.09,  0.160, 313.48,  0.028,  34.82,  0.025,  94.57,  0.056, 162.22,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/4/2010 01:00:00, 10.3,117.4,  2.9,  0.3, 16.506, 27.65,  0.0,  0.0,  0.003, 161.57,  0.060,  45.67,  0.011, 322.13,  0.022, 116.57,  0.008, 246.80,  0.016, 270.00,  0.015, 246.80,  0.048, 145.98,  0.071, 183.22,  0.045, 174.92,  0.030,  62.59,  0.004, 135.00,  0.015, 227.73,  0.072, 210.14,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/4/2010 02:00:00, 10.3,117.5,  2.9,  0.3, 16.488, 27.61,  0.0,  0.0,  0.033, 344.29,  0.064, 157.04,  0.040, 110.22,  0.015, 126.87,  0.008, 336.80,  0.013, 161.57,  0.028, 124.82,  0.004,  33.69,  0.015, 306.87,  0.040, 255.62,  0.051, 228.18,  0.025, 113.50,  0.027,  96.34,  0.114, 275.56,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/4/2010 03:00:00, 10.2,117.3,  2.9,  0.3, 16.470, 27.60,  0.0,  0.0,  0.038, 253.01,  0.094,  59.35,  0.022, 294.23,  0.047,   9.87,  0.012,  14.04,  0.041,  29.05,  0.052,  54.46,  0.019, 325.49,  0.044,  55.22,  0.010,  73.30,  0.008, 172.87,  0.047, 204.94,  0.047, 173.93,  0.067, 269.14,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/4/2010 04:00:00, 10.2,117.4,  2.9,  0.3, 16.468, 27.60,  0.0,  0.0,  0.071, 223.30,  0.015, 101.31,  0.013,  57.53,  0.023, 241.19,  0.015, 270.00,  0.029,  43.60,  0.009, 341.57,  0.028,   6.12,  0.071,  23.30,  0.007, 333.43,  0.010, 180.00,  0.034,   0.00,  0.042,  11.04,  0.052, 187.67,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/4/2010 05:00:00, 10.2,117.5,  2.9,  0.3, 16.485, 27.60,  0.0,  0.0,  0.052, 319.64,  0.091, 161.37,  0.028, 232.31,  0.018,  93.18,  0.007,  90.00,  0.042,  87.27,  0.027, 328.67,  0.022,  97.77,  0.023, 177.51,  0.013,  26.57,  0.077,   7.50,  0.069,  39.70,  0.017,  28.07,  0.113, 314.28,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/4/2010 06:00:00, 10.2,117.5,  2.9,  0.3, 16.511, 27.60,  0.0,  0.0,  0.022, 275.19,  0.018, 292.38,  0.002, 333.43,  0.025, 258.69,  0.047, 204.94,  0.029, 181.97,  0.010, 293.96,  0.071, 131.57,  0.038, 172.50,  0.061, 157.67,  0.057, 132.14,  0.048, 135.00,  0.037, 183.09,  0.133, 295.80,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/4/2010 07:00:00, 10.2,117.5,  2.9,  0.3, 16.563, 27.60,  0.0,  0.0,  0.048, 271.19,  0.086,  83.29,  0.049,  94.67,  0.054, 356.82,  0.051,  79.80,  0.031, 209.05,  0.047, 196.11,  0.005,  78.69,  0.023, 355.03,  0.024,  22.25,  0.003, 251.57,  0.039, 166.68,  0.020, 212.91,  0.072, 320.09,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/4/2010 08:00:00, 10.2,117.5,  2.9,  0.3, 16.608, 27.63,  0.0,  0.0,  0.043, 260.54,  0.055,   0.00,  0.058,  57.68,  0.069, 181.66,  0.059, 207.00,  0.042, 201.04,  0.025, 229.90,  0.048, 250.43,  0.019, 191.89,  0.029, 299.25,  0.021, 324.78,  0.047, 219.81,  0.092, 290.41,  0.097, 272.36,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/4/2010 09:00:00, 10.2,117.3,  2.9,  0.3, 16.670, 27.66,  0.0,  0.0,  0.091, 136.79,  0.036, 337.01,  0.043, 339.44,  0.020, 165.26,  0.013, 261.25,  0.041, 175.82,  0.006, 180.00,  0.030, 126.87,  0.035, 180.00,  0.014,  85.91,  0.059, 128.81,  0.017, 120.96,  0.062, 335.10,  0.127, 296.57,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/4/2010 10:00:00, 10.2,117.5,  2.9,  0.3, 16.716, 27.67,  0.0,  0.0,  0.043, 197.59,  0.019,  15.52,  0.024,  29.74,  0.017, 113.63,  0.067,   0.00,  0.014,  53.97,  0.029, 141.95,  0.038, 198.43,  0.051, 113.05,  0.034, 351.63,  0.055,  60.64,  0.013,  98.75,  0.047,  23.84,  0.060, 276.65,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/4/2010 11:00:00, 10.2,117.5,  2.9,  0.2, 16.764, 27.66,  0.0,  0.0,  0.099, 130.91,  0.041,  94.18,  0.018, 333.43,  0.020,  53.13,  0.067,  21.96,  0.009,  83.66,  0.012, 274.76,  0.039,  92.94,  0.021, 129.09,  0.064, 135.63,  0.026,  87.80,  0.044, 221.31,  0.050, 123.69,  0.114, 336.80,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/4/2010 12:00:00, 10.2,117.5,  2.9,  0.2, 16.761, 27.66,  0.0,  0.0,  0.069, 355.86,  0.014, 129.29,  0.072,  14.42,  0.064, 152.24,  0.062, 133.70,  0.050, 187.97,  0.006, 321.34,  0.025, 258.69,  0.010,  23.96,  0.023, 184.97,  0.122, 191.86,  0.072, 201.95,  0.046, 155.66,  0.075,   1.53,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/4/2010 13:00:00, 10.2,117.5,  2.9,  0.2, 16.753, 27.67,  0.0,  0.0,  0.097, 166.83,  0.047, 183.65,  0.025, 291.37,  0.010, 150.95,  0.027,  31.33,  0.025,  41.82,  0.032, 205.77,  0.050, 212.74,  0.035, 133.83,  0.051, 120.58,  0.037, 194.04,  0.051, 149.42,  0.087, 167.40,  0.050,  90.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/4/2010 14:00:00, 10.2,117.5,  2.9,  0.2, 16.731, 27.66,  0.0,  0.0,  0.081, 105.75,  0.058, 130.82,  0.029, 277.85,  0.040, 312.95,  0.001, 270.00,  0.065, 208.54,  0.017,  64.98,  0.033, 228.65,  0.071, 176.78,  0.075, 150.35,  0.068, 160.23,  0.110, 237.61,  0.064, 326.56,  0.095, 347.28,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/4/2010 15:00:00, 10.2,117.5,  2.9,  0.2, 16.677, 27.64,  0.0,  0.0,  0.042,  34.44,  0.049, 124.99,  0.040,  78.41,  0.026, 239.42,  0.037, 181.55,  0.017, 324.46,  0.056, 129.94,  0.023,   9.87,  0.004, 146.31,  0.064, 189.02,  0.064, 187.24,  0.132, 182.17,  0.019, 242.10,  0.065, 321.89,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/4/2010 16:00:00, 10.2,117.5,  2.9,  0.2, 16.649, 27.64,  0.0,  0.0,  0.102, 134.20,  0.008, 209.74,  0.014, 335.22,  0.067,  96.81,  0.055,  64.36,  0.044, 226.85,  0.022, 251.57,  0.084, 209.32,  0.060,  97.72,  0.045, 141.34,  0.025, 154.44,  0.067, 169.70,  0.017,  64.98,  0.066, 270.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/4/2010 17:00:00, 10.2,117.4,  2.9,  0.2, 16.579, 27.63,  0.0,  0.0,  0.040, 135.00,  0.051, 103.50,  0.037, 117.26,  0.114, 188.06,  0.033, 220.03,  0.058,  86.05,  0.047, 152.35,  0.067, 179.14,  0.021, 185.44,  0.016, 201.80,  0.116, 202.35,  0.086, 211.65,  0.064, 239.04,  0.027, 304.29,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/4/2010 18:00:00, 10.2,117.5,  2.9,  0.3, 16.559, 27.63,  0.0,  0.0,  0.019, 233.75,  0.015,  90.00,  0.041, 212.15,  0.032, 188.88,  0.050, 136.64,  0.026, 152.45,  0.046, 177.51,  0.039, 215.71,  0.024, 187.13,  0.060, 180.00,  0.065, 197.04,  0.075, 183.05,  0.085, 193.55,  0.054, 278.58,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/4/2010 19:00:00, 10.2,117.5,  2.9,  0.2, 16.526, 27.64,  0.0,  0.0,  0.045, 214.05,  0.067, 175.73,  0.047, 207.65,  0.028, 198.43,  0.067, 205.80,  0.036,  86.82,  0.029, 139.18,  0.079, 218.32,  0.043, 284.68,  0.076, 255.60,  0.014, 245.22,  0.036, 277.91,  0.031, 231.63,  0.062, 323.50,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/4/2010 20:00:00, 10.2,117.5,  2.9,  0.2, 16.536, 27.65,  0.0,  0.0,  0.024, 306.38,  0.032, 188.88,  0.022, 206.57,  0.035,   0.00,  0.054, 121.33,  0.018, 180.00,  0.095, 162.90,  0.121, 164.70,  0.078, 161.33,  0.072, 146.98,  0.071, 155.96,  0.067, 191.98,  0.040, 221.99,  0.046, 319.40,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/4/2010 21:00:00, 10.2,117.5,  2.9,  0.2, 16.532, 27.67,  0.0,  0.0,  0.035, 268.36,  0.021, 240.95,  0.014, 257.91,  0.053, 150.52,  0.098,  78.23,  0.075, 160.60,  0.078, 176.33,  0.049, 147.62,  0.069, 163.14,  0.088, 170.86,  0.055, 180.00,  0.014,  94.09,  0.044, 159.90,  0.057, 346.93,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/4/2010 22:00:00, 10.2,117.3,  2.9,  0.2, 16.562, 27.67,  0.0,  0.0,  0.043, 169.22,  0.045, 267.46,  0.057, 219.29,  0.038, 334.80,  0.032,  51.34,  0.093, 311.07,  0.022,  97.77,  0.028, 198.43,  0.023, 313.26,  0.055, 181.04,  0.035, 198.43,  0.062, 205.74,  0.072, 268.41,  0.071, 282.26,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
