DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.0m),Dir#1(2.0m),Speed#2(3.5m),Dir#2(3.5m),Speed#3(5.0m),Dir#3(5.0m),Speed#4(6.5m),Dir#4(6.5m),Speed#5(8.0m),Dir#5(8.0m),Speed#6(9.5m),Dir#6(9.5m),Speed#7(11.0m),Dir#7(11.0m),Speed#8(12.5m),Dir#8(12.5m),Speed#9(14.0m),Dir#9(14.0m),Speed#10(15.5m),Dir#10(15.5m),Speed#11(17.0m),Dir#11(17.0m),Speed#12(18.5m),Dir#12(18.5m),Speed#13(20.0m),Dir#13(20.0m),
8/12/2007 23:00:00, 10.9,134.4,  3.5, -6.5, 16.877, 28.97,  0.0,  0.0,  0.027, 162.90,  0.028, 235.18,  0.041, 237.85,  0.022, 230.53,  0.034, 254.74,  0.035, 176.73,  0.032, 136.27,  0.065, 171.12,  0.057, 250.62,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 00:00:00, 10.9,134.4,  3.5, -6.5, 16.840, 28.97,  0.0,  0.0,  0.047, 267.56,  0.005, 111.80,  0.056, 191.31,  0.050, 241.39,  0.060, 221.63,  0.050, 197.35,  0.055, 200.07,  0.078, 219.81,  0.103, 251.92,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 01:00:00, 10.9,134.4,  3.5, -6.5, 16.795, 28.99,  0.0,  0.0,  0.043, 221.19,  0.061, 180.00,  0.042, 229.84,  0.052, 205.08,  0.019, 168.11,  0.069, 157.13,  0.056, 155.73,  0.050, 177.71,  0.112, 270.51,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 02:00:00, 10.9,134.4,  3.5, -6.5, 16.747, 28.97,  0.0,  0.0,  0.037, 161.08,  0.044, 228.69,  0.065, 218.11,  0.055, 220.60,  0.026, 180.00,  0.056, 231.50,  0.056, 180.00,  0.053, 171.25,  0.065, 231.20,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 03:00:00, 10.9,134.4,  3.5, -6.5, 16.707, 28.96,  0.0,  0.0,  0.043, 229.69,  0.013, 188.75,  0.025, 163.74,  0.035, 196.39,  0.033, 165.96,  0.051, 206.57,  0.062, 245.10,  0.039, 234.29,  0.122, 273.28,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 04:00:00, 10.9,134.4,  3.5, -6.5, 16.680, 28.96,  0.0,  0.0,  0.041, 270.00,  0.063, 280.06,  0.032, 176.42,  0.034, 217.87,  0.010, 246.04,  0.047, 234.61,  0.014, 210.26,  0.032, 284.47,  0.089, 291.08,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 05:00:00, 10.9,134.3,  3.5, -6.5, 16.683, 28.96,  0.0,  0.0,  0.059, 220.18,  0.045, 289.65,  0.012, 221.63,  0.058, 176.05,  0.052, 139.64,  0.079, 123.08,  0.043, 134.06,  0.037, 126.25,  0.047, 271.22,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 06:00:00, 10.9,134.4,  3.5, -6.5, 16.688, 28.96,  0.0,  0.0,  0.025, 251.57,  0.032, 214.70,  0.006, 231.34,  0.004,  90.00,  0.017, 151.93,  0.041,  91.40,  0.026, 125.54,  0.014, 175.91,  0.098, 255.26,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 07:00:00, 10.9,134.4,  3.5, -6.5, 16.699, 28.96,  0.0,  0.0,  0.042,  90.00,  0.030, 226.33,  0.019, 308.66,  0.011, 169.70,  0.032, 204.15,  0.037, 195.52,  0.034, 166.37,  0.043, 147.43,  0.145, 260.47,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 08:00:00, 10.9,134.3,  3.5, -6.5, 16.696, 28.97,  0.0,  0.0,  0.026, 337.38,  0.024, 128.29,  0.018, 192.53,  0.028,  46.47,  0.030,  91.91,  0.022,  24.23,  0.023,  85.03,  0.026, 217.30,  0.062, 284.93,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 09:00:00, 10.9,134.4,  3.5, -6.5, 16.685, 28.99,  0.0,  0.0,  0.003, 288.43,  0.014, 143.97,  0.043, 131.19,  0.036, 175.24,  0.014, 236.31,  0.052, 108.08,  0.031,  97.35,  0.024, 167.74,  0.063, 269.09,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 10:00:00, 10.9,134.4,  3.5, -6.5, 16.670, 29.01,  0.0,  0.0,  0.011, 174.81,  0.004, 153.43,  0.064, 147.05,  0.026, 127.30,  0.037, 136.08,  0.004,  90.00,  0.055,  87.92,  0.055, 125.42,  0.022, 223.15,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 11:00:00, 10.9,134.4,  3.5, -6.5, 16.639, 29.03,  0.0,  0.0,  0.039, 203.96,  0.028, 120.26,  0.069, 131.50,  0.039, 120.47,  0.049, 200.28,  0.013, 257.01,  0.020, 110.22,  0.054,  86.82,  0.035,  83.48,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 12:00:00, 10.9,134.4,  3.6, -6.5, 16.614, 29.05,  0.0,  0.0,  0.065, 126.87,  0.057, 130.71,  0.042, 144.78,  0.025,  31.76,  0.025,  90.00,  0.006, 141.34,  0.015, 199.65,  0.009, 220.60,  0.092, 328.39,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 13:00:00, 10.9,134.4,  3.5, -6.5, 16.582, 29.06,  0.0,  0.0,  0.023,  90.00,  0.043,  90.00,  0.015, 132.27,  0.010, 281.31,  0.043,  84.69,  0.070,  59.04,  0.016,   0.00,  0.012, 124.99,  0.135, 350.19,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 14:00:00, 10.9,134.4,  3.5, -6.5, 16.571, 29.06,  0.0,  0.0,  0.034,  53.47,  0.008, 336.80,  0.037, 266.91,  0.007, 236.31,  0.035, 165.17,  0.034, 163.14,  0.026, 144.46,  0.019, 164.48,  0.149, 330.68,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 15:00:00, 10.9,134.4,  3.5, -6.5, 16.580, 29.07,  0.0,  0.0,  0.034,  11.98,  0.026, 261.25,  0.029, 354.09,  0.024, 106.93,  0.047,  97.28,  0.035, 169.99,  0.063, 146.06,  0.027, 153.43,  0.090,   1.27,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 16:00:00, 10.9,134.4,  3.5, -6.5, 16.593, 29.07,  0.0,  0.0,  0.025, 205.56,  0.035,  19.98,  0.034, 144.46,  0.051, 262.18,  0.018, 326.31,  0.013, 237.53,  0.007, 261.87,  0.013,  77.01,  0.112,  18.76,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 17:00:00, 10.9,134.3,  3.5, -6.5, 16.631, 29.06,  0.0,  0.0,  0.024,  12.26,  0.012, 300.96,  0.043,  45.94,  0.009, 180.00,  0.022, 103.39,  0.026, 171.25,  0.017, 210.96,  0.013, 241.39,  0.017, 183.37,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 18:00:00, 10.9,134.4,  3.5, -6.5, 16.692, 29.06,  0.0,  0.0,  0.023, 113.20,  0.046,  37.12,  0.049, 116.57,  0.054, 143.97,  0.031, 160.97,  0.016, 104.93,  0.004,  33.69,  0.017, 176.63,  0.066, 232.43,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 19:00:00, 10.9,134.4,  3.5, -6.5, 16.753, 29.04,  0.0,  0.0,  0.047,  11.07,  0.050,  61.39,  0.036,  96.34,  0.023,  46.74,  0.050,  86.57,  0.012, 180.00,  0.043, 173.37,  0.019, 270.00,  0.118, 247.12,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 20:00:00, 10.9,134.3,  3.5, -6.5, 16.820, 29.02,  0.0,  0.0,  0.051, 119.60,  0.041,  37.15,  0.016, 124.70,  0.021,   2.73,  0.016,  37.57,  0.044, 241.70,  0.017, 210.96,  0.019, 158.75,  0.079, 243.76,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 21:00:00, 10.9,134.4,  3.5, -6.5, 16.861, 29.02,  0.0,  0.0,  0.026,  32.47,  0.013,  98.75,  0.016, 251.57,  0.004,  45.00,  0.039, 246.04,  0.014, 180.00,  0.021, 205.35,  0.026, 152.45,  0.082, 252.90,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 22:00:00, 10.9,134.4,  3.5, -6.5, 16.873, 29.02,  0.0,  0.0,  0.074, 273.87,  0.022, 251.57,  0.025, 258.69,  0.045, 227.73,  0.037, 220.60,  0.029, 296.57,  0.036, 194.42,  0.048, 155.56,  0.081, 235.53,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/13/2007 23:00:00, 10.9,134.4,  3.5, -6.5, 16.872, 29.04,  0.0,  0.0,  0.031, 270.00,  0.077, 249.44,  0.063, 218.52,  0.089, 253.61,  0.024, 184.76,  0.025, 191.77,  0.053, 210.41,  0.054, 202.78,  0.065, 249.34,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 00:00:00, 10.9,134.4,  3.5, -6.5, 16.844, 29.04,  0.0,  0.0,  0.029, 234.69,  0.035, 244.89,  0.067, 258.86,  0.057, 216.47,  0.051, 186.71,  0.071, 142.48,  0.052, 158.40,  0.048, 146.98,  0.077, 246.11,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 01:00:00, 10.9,134.4,  3.5, -6.5, 16.787, 29.03,  0.0,  0.0,  0.043, 229.69,  0.086, 253.04,  0.075, 217.94,  0.059, 231.19,  0.069, 190.82,  0.059, 180.00,  0.104, 190.01,  0.080, 141.12,  0.049, 217.57,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 02:00:00, 10.9,134.4,  3.5, -6.5, 16.760, 29.02,  0.0,  0.0,  0.049, 291.37,  0.033, 280.62,  0.044, 271.30,  0.064, 232.59,  0.074, 210.70,  0.053, 182.16,  0.064, 192.72,  0.059, 143.90,  0.108, 257.12,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 03:00:00, 10.9,134.4,  3.5, -6.5, 16.726, 29.00,  0.0,  0.0,  0.060, 242.15,  0.056, 265.91,  0.041, 198.43,  0.041, 216.03,  0.013, 167.01,  0.072, 159.81,  0.071, 153.07,  0.025, 165.96,  0.053, 245.38,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 04:00:00, 10.9,134.4,  3.5, -6.5, 16.691, 29.00,  0.0,  0.0,  0.042, 253.30,  0.073, 235.01,  0.054, 209.88,  0.028, 182.05,  0.050, 237.26,  0.039, 215.71,  0.036, 149.86,  0.024, 180.00,  0.133, 257.42,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 05:00:00, 10.9,134.4,  3.5, -6.5, 16.690, 29.01,  0.0,  0.0,  0.036, 228.37,  0.053, 218.16,  0.040, 221.99,  0.059, 150.38,  0.075, 176.19,  0.057, 163.78,  0.049, 177.66,  0.063, 160.41,  0.080, 205.92,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 06:00:00, 10.9,134.4,  3.5, -6.5, 16.694, 29.00,  0.0,  0.0,  0.019, 251.57,  0.043, 219.29,  0.032, 270.00,  0.060, 218.21,  0.051, 213.07,  0.045, 250.35,  0.040, 208.50,  0.067, 185.12,  0.107, 248.69,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 07:00:00, 10.9,134.3,  3.5, -6.5, 16.705, 29.01,  0.0,  0.0,  0.061, 315.00,  0.025, 258.69,  0.017, 154.98,  0.038, 171.03,  0.045, 235.95,  0.036, 159.08,  0.069, 271.66,  0.041, 221.05,  0.098, 219.21,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 08:00:00, 10.9,134.4,  3.5, -6.5, 16.722, 29.02,  0.0,  0.0,  0.064, 173.76,  0.061, 312.34,  0.023, 225.00,  0.041, 182.79,  0.051, 189.09,  0.042, 192.38,  0.040, 156.61,  0.025, 153.43,  0.064,   8.13,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 09:00:00, 10.9,134.4,  3.5, -6.5, 16.745, 29.04,  0.0,  0.0,  0.043, 267.34,  0.034, 324.46,  0.012, 350.54,  0.046, 232.13,  0.015, 233.13,  0.031, 209.05,  0.037, 252.55,  0.021, 194.04,  0.091, 357.48,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 10:00:00, 10.9,134.4,  3.5, -6.5, 16.725, 29.06,  0.0,  0.0,  0.016, 142.43,  0.016,  68.20,  0.028, 161.57,  0.018, 282.53,  0.015, 183.81,  0.061, 127.06,  0.009, 102.53,  0.038, 102.20,  0.125,  10.59,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 11:00:00, 10.9,134.4,  3.5, -6.5, 16.703, 29.11,  0.0,  0.0,  0.011,  90.00,  0.019, 248.75,  0.050, 239.83,  0.043, 182.66,  0.027, 214.29,  0.057, 251.57,  0.003, 315.00,  0.024, 109.18,  0.089, 334.87,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 12:00:00, 10.9,134.4,  3.5, -6.5, 16.696, 29.15,  0.0,  0.0,  0.041, 209.05,  0.021,  29.05,  0.009, 198.43,  0.019, 180.00,  0.046, 232.88,  0.025, 246.50,  0.016, 214.70,  0.020, 168.69,  0.039, 328.78,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 13:00:00, 10.9,134.4,  3.5, -6.5, 16.669, 29.18,  0.0,  0.0,  0.048, 198.06,  0.035,  41.50,  0.035, 261.87,  0.012, 145.01,  0.017,  79.99,  0.005, 258.69,  0.004, 180.00,  0.028,  73.50,  0.120,  19.04,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 14:00:00, 10.9,134.4,  3.6, -6.5, 16.650, 29.19,  0.0,  0.0,  0.056, 202.93,  0.014, 180.00,  0.046, 168.69,  0.026, 100.89,  0.010, 191.31,  0.036,  70.56,  0.035, 101.63,  0.030, 115.71,  0.134,   1.28,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 15:00:00, 10.9,134.4,  3.5, -6.5, 16.642, 29.19,  0.0,  0.0,  0.009, 116.57,  0.013, 282.99,  0.069, 181.66,  0.020, 284.74,  0.022,  65.77,  0.010, 354.29,  0.025, 279.09,  0.046, 327.34,  0.136, 358.32,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 16:00:00, 10.9,134.3,  3.5, -6.5, 16.650, 29.18,  0.0,  0.0,  0.071, 109.71,  0.028,  75.47,  0.036,  11.31,  0.005, 168.69,  0.015, 187.59,  0.047, 150.71,  0.034, 171.63,  0.021, 250.71,  0.090,  19.44,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 17:00:00, 10.9,134.3,  3.5, -6.5, 16.672, 29.11,  0.0,  0.0,  0.072, 101.15,  0.020,   5.71,  0.036, 290.92,  0.034,  96.71,  0.049, 100.62,  0.036, 178.41,  0.032, 133.73,  0.022, 239.93,  0.068, 354.96,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 18:00:00, 10.9,134.4,  3.5, -6.5, 16.724, 29.08,  0.0,  0.0,  0.008, 140.19,  0.004,  26.57,  0.030, 122.62,  0.031, 222.40,  0.013, 218.66,  0.027, 169.51,  0.023, 239.04,  0.032, 231.34,  0.065, 356.48,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 19:00:00, 10.9,134.5,  3.5, -6.5, 16.762, 29.07,  0.0,  0.0,  0.066, 334.98,  0.036, 140.60,  0.063, 140.77,  0.062, 135.66,  0.013,  94.40,  0.030, 252.76,  0.077, 225.53,  0.124, 212.79,  0.161, 200.35,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 20:00:00, 10.9,134.6,  3.5, -6.5, 16.816, 29.08,  0.0,  0.0,  0.033, 197.88,  0.014, 192.09,  0.026, 247.38,  0.057, 290.67,  0.004, 213.69,  0.021, 196.70,  0.019, 261.03,  0.037, 194.04,  0.037, 192.53,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 21:00:00, 10.9,134.5,  3.5, -6.5, 16.864, 29.08,  0.0,  0.0,  0.054, 218.99,  0.047, 315.86,  0.006, 279.46,  0.012,  70.02,  0.052, 133.45,  0.025, 206.57,  0.032,  41.19,  0.032, 133.73,  0.067, 174.88,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 22:00:00, 10.9,134.5,  3.5, -6.5, 16.882, 29.09,  0.0,  0.0,  0.049, 168.23,  0.048, 268.81,  0.039, 205.91,  0.019, 186.01,  0.046, 184.97,  0.031, 159.23,  0.034, 130.24,  0.035, 130.43,  0.025, 213.69,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/14/2007 23:00:00, 10.9,134.6,  3.5, -6.5, 16.880, 29.09,  0.0,  0.0,  0.009, 167.47,  0.024, 177.61,  0.035, 196.39,  0.053, 203.20,  0.019, 158.75,  0.002,   0.00,  0.010,  95.71,  0.010, 270.00,  0.017, 283.24,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 00:00:00, 10.9,134.5,  3.5, -6.5, 16.852, 29.13,  0.0,  0.0,  0.071, 242.35,  0.023, 145.62,  0.034, 258.02,  0.059, 200.90,  0.023, 217.87,  0.012, 270.00,  0.036, 140.60,  0.039, 149.53,  0.093, 256.26,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 01:00:00, 10.9,134.5,  3.5, -6.5, 16.815, 29.14,  0.0,  0.0,  0.031, 277.35,  0.024, 221.63,  0.062, 193.13,  0.034, 200.56,  0.031,  38.37,  0.023, 120.96,  0.014, 197.10,  0.016, 219.81,  0.087, 204.50,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 02:00:00, 10.9,134.6,  3.5, -6.5, 16.773, 29.17,  0.0,  0.0,  0.051, 235.38,  0.004,  90.00,  0.031, 277.35,  0.011, 322.13,  0.038, 280.71,  0.022,  56.31,  0.022, 254.05,  0.046, 235.62,  0.052, 216.43,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 03:00:00, 10.9,134.5,  3.5, -6.5, 16.741, 29.14,  0.0,  0.0,  0.015, 172.41,  0.013, 102.99,  0.012,   0.00,  0.016, 291.80,  0.033, 347.66,  0.034, 180.00,  0.033, 218.93,  0.037, 198.92,  0.034, 101.98,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 04:00:00, 10.9,134.5,  3.5, -6.5, 16.719, 29.15,  0.0,  0.0,  0.030, 275.71,  0.046, 322.13,  0.052, 292.62,  0.021,  10.78,  0.031, 206.57,  0.034, 210.38,  0.064, 159.03,  0.065, 176.48,  0.086, 243.73,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 05:00:00, 10.9,134.5,  3.5, -6.5, 16.712, 29.14,  0.0,  0.0,  0.065, 204.59,  0.015, 180.00,  0.033, 227.49,  0.038, 253.01,  0.025, 158.63,  0.012,  14.04,  0.033, 185.19,  0.048, 155.56,  0.038, 172.50,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 06:00:00, 10.9,134.5,  3.5, -6.5, 16.712, 29.13,  0.0,  0.0,  0.035, 247.89,  0.028, 302.01,  0.025, 255.96,  0.010, 101.31,  0.022, 180.00,  0.039, 185.86,  0.040, 161.11,  0.016, 129.81,  0.047, 162.72,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 07:00:00, 10.9,134.5,  3.5, -6.5, 16.732, 29.13,  0.0,  0.0,  0.028,  52.31,  0.025,   4.57,  0.023, 167.20,  0.003,   0.00,  0.010,  78.69,  0.021, 140.91,  0.015, 176.19,  0.046, 178.75,  0.055, 213.11,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 08:00:00, 10.9,134.5,  3.5, -6.5, 16.757, 29.14,  0.0,  0.0,  0.022, 140.53,  0.017, 151.93,  0.022, 316.85,  0.019, 288.43,  0.022,  13.39,  0.056, 247.07,  0.041, 161.57,  0.057, 166.70,  0.051, 122.12,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 09:00:00, 10.9,134.5,  3.5, -6.5, 16.789, 29.14,  0.0,  0.0,  0.027, 177.88,  0.034, 125.54,  0.040, 110.22,  0.001,  90.00,  0.016,   7.13,  0.010, 246.04,  0.008, 203.20,  0.014,  17.10,  0.055,   0.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 10:00:00, 10.9,134.5,  3.5, -6.5, 16.806, 29.15,  0.0,  0.0,  0.014, 175.91,  0.008, 309.81,  0.048,  69.30,  0.057, 132.14,  0.008, 246.80,  0.017, 287.35,  0.025, 168.69,  0.016,  63.43,  0.113, 332.53,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 11:00:00, 10.9,134.5,  3.5, -6.5, 16.798, 29.19,  0.0,  0.0,  0.037,  96.17,  0.023, 239.04,  0.011, 213.69,  0.014, 291.04,  0.009,  71.57,  0.017, 113.63,  0.009, 333.43,  0.020, 135.00,  0.088, 344.23,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 12:00:00, 10.9,134.5,  3.5, -6.5, 16.774, 29.24,  0.0,  0.0,  0.027, 153.43,  0.007, 270.00,  0.026,   4.40,  0.008, 180.00,  0.015,   0.00,  0.014, 204.78,  0.029, 126.47,  0.012, 180.00,  0.137, 318.54,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 13:00:00, 10.9,134.5,  3.5, -6.5, 16.762, 29.22,  0.0,  0.0,  0.022, 120.07,  0.031,  90.00,  0.032,  77.28,  0.064,  96.24,  0.063,  93.63,  0.024,  65.56,  0.018,  56.31,  0.035, 353.48,  0.091, 322.62,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 14:00:00, 10.9,134.6,  3.5, -6.5, 16.728, 29.22,  0.0,  0.0,  0.021, 138.81,  0.012, 145.01,  0.047, 213.69,  0.009,  77.47,  0.033,  93.47,  0.013, 198.43,  0.006,   0.00,  0.036, 339.08,  0.178, 330.69,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 15:00:00, 10.9,134.5,  3.6, -6.5, 16.714, 29.20,  0.0,  0.0,  0.044, 180.00,  0.043, 100.78,  0.052, 338.40,  0.028,  77.47,  0.027, 107.10,  0.016, 161.57,  0.024,  97.13,  0.046, 307.12,  0.111, 330.90,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 16:00:00, 10.9,134.5,  3.5, -6.5, 16.707, 29.19,  0.0,  0.0,  0.033, 102.34,  0.036, 184.76,  0.030, 209.98,  0.028, 214.82,  0.022, 270.00,  0.018,  63.43,  0.012, 255.96,  0.010, 336.04,  0.034, 354.96,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 17:00:00, 10.9,134.6,  3.5, -6.5, 16.708, 29.18,  0.0,  0.0,  0.037, 316.08,  0.026, 152.45,  0.023, 214.38,  0.024, 292.25,  0.017, 130.24,  0.010, 258.69,  0.003, 108.43,  0.013,  38.66,  0.019,   0.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 18:00:00, 10.9,134.5,  3.5, -6.5, 16.730, 29.17,  0.0,  0.0,  0.026,  30.58,  0.016, 356.42,  0.016, 280.62,  0.034, 253.14,  0.015, 250.35,  0.027, 265.76,  0.010, 264.29,  0.024, 318.37,  0.133, 292.52,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 19:00:00, 10.9,134.5,  3.5, -6.5, 16.766, 29.16,  0.0,  0.0,  0.093,  32.66,  0.063,  51.48,  0.040, 163.86,  0.020, 120.47,  0.032,  90.00,  0.019, 348.11,  0.043, 294.78,  0.017, 203.63,  0.115, 272.99,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 20:00:00, 10.9,134.6,  3.5, -6.5, 16.796, 29.16,  0.0,  0.0,  0.028, 127.69,  0.024, 194.62,  0.056, 124.82,  0.015, 121.61,  0.040, 188.53,  0.022, 136.85,  0.033,  68.84,  0.019, 254.48,  0.087, 243.43,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 21:00:00, 10.9,134.5,  3.5, -6.5, 16.834, 29.16,  0.0,  0.0,  0.019, 291.25,  0.011, 142.13,  0.013, 112.62,  0.049, 169.38,  0.034, 150.46,  0.046, 134.12,  0.029, 170.22,  0.016, 219.81,  0.092, 263.73,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 22:00:00, 10.9,134.6,  3.5, -6.5, 16.866, 29.16,  0.0,  0.0,  0.068,  58.17,  0.032,  77.28,  0.051, 126.19,  0.016,  75.07,  0.034,  45.00,  0.009, 296.57,  0.026, 329.42,  0.041, 299.05,  0.110, 289.09,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/15/2007 23:00:00, 10.9,134.5,  3.5, -6.5, 16.865, 29.15,  0.0,  0.0,  0.007,  74.05,  0.020, 194.74,  0.058, 331.23,  0.032, 106.19,  0.049,  95.83,  0.030,  57.38,  0.004,  75.96,  0.004,  90.00,  0.083, 247.43,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/16/2007 00:00:00, 10.9,134.6,  3.5, -6.5, 16.856, 29.13,  0.0,  0.0,  0.043,  52.59,  0.031,  90.00,  0.023, 180.00,  0.026, 274.40,  0.021, 238.57,  0.020, 191.31,  0.016,   7.13,  0.011,  26.57,  0.019, 168.11,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
