DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.5m),Dir#1(2.5m),Speed#2(4.5m),Dir#2(4.5m),Speed#3(6.5m),Dir#3(6.5m),Speed#4(8.5m),Dir#4(8.5m),Speed#5(10.5m),Dir#5(10.5m),Speed#6(12.5m),Dir#6(12.5m),Speed#7(14.5m),Dir#7(14.5m),Speed#8(16.5m),Dir#8(16.5m),Speed#9(18.5m),Dir#9(18.5m),Speed#10(20.5m),Dir#10(20.5m),Speed#11(22.5m),Dir#11(22.5m),Speed#12(24.5m),Dir#12(24.5m),Speed#13(26.5m),Dir#13(26.5m),Speed#14(28.5m),Dir#14(28.5m),Speed#15(30.5m),Dir#15(30.5m)
6/14/2016 8:00,11.7,217.1,7.1,9.5,19.769,28.95,0,0,0.081,258.55,0.076,240.07,0.085,177.98,0.12,180.95,0.098,159.17,0.135,161.83,0.085,194.36,0.082,354.43,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2016 9:00,11.7,217.1,7.1,9.5,19.731,28.91,0,0,0.082,217.57,0.136,208.44,0.12,216.2,0.091,199.23,0.099,198.25,0.113,191.71,0.069,221.5,0.091,349.92,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2016 10:00,11.7,217.1,7.1,9.5,19.725,28.88,0,0,0.098,217.93,0.073,240.64,0.037,242.74,0.032,233.84,0.06,216.87,0.038,220.76,0.037,242.74,0.074,1.55,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2016 11:00,11.7,217.2,7.1,9.5,19.691,28.86,0,0,0.049,258.23,0.043,334.03,0.045,271.27,0.025,211.76,0.023,172.57,0.037,145.01,0.035,208.74,0.077,43.42,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2016 12:00,11.7,217.1,7.1,9.5,19.68,28.84,0,0,0.082,289.32,0.045,15.59,0.052,318.09,0.043,271.33,0.014,347.91,0.009,110.56,0.015,199.65,0.135,5.12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2016 13:00,11.7,217.2,7.1,9.5,19.656,28.82,0,0,0.069,265.86,0.054,275.29,0.046,280.08,0.05,302.74,0.022,57.72,0.038,111.8,0.02,149.53,0.113,352.37,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2016 14:00,11.7,217.1,7.1,9.5,19.637,28.87,0,0,0.029,305.31,0.053,9.82,0.042,247.69,0.012,94.76,0.022,97.77,0.026,353.42,0.038,10.71,0.251,353.84,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2016 15:00,11.7,217.1,7.1,9.5,19.64,28.96,0,0,0.063,350.84,0.037,276.17,0.019,47.12,0.018,38.16,0.01,101.31,0.026,22.62,0.07,19.21,0.243,8.03,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2016 16:00,11.7,217.2,7.1,9.5,19.645,29.04,0,0,0.054,232.5,0.035,244.89,0.036,122.35,0.048,181.19,0.061,138.99,0.046,105.26,0.054,41.99,0.194,10.09,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2016 17:00,11.7,217.2,7.1,9.5,19.67,29.04,0,0,0.044,173.52,0.056,180,0.053,148.11,0.064,153.03,0.07,93.27,0.068,96.71,0.047,66.16,0.129,359.56,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2016 18:00,11.7,217.1,7.1,9.5,19.71,29.05,0,0,0.087,219.89,0.06,157.31,0.103,157.68,0.106,157.3,0.102,162.81,0.058,168.11,0.061,225,0.14,317.31,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2016 19:00,11.7,217.2,7.1,9.5,19.743,29.07,0,0,0.05,151.39,0.099,167.22,0.071,146.53,0.101,183.96,0.083,190.37,0.102,230.99,0.091,273.14,0.19,326.39,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2016 20:00,11.7,217.2,7.1,9.5,19.773,29.1,0,0,0.092,134.12,0.064,215.43,0.102,198.97,0.093,184.3,0.096,193.31,0.093,213.18,0.061,268.12,0.127,3.6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2016 21:00,11.7,217.2,7.1,9.5,19.8,29.14,0,0,0.065,184.4,0.076,202.5,0.078,196.35,0.095,212.52,0.097,207.1,0.044,198.43,0.049,331.86,0.153,332.76,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2016 22:00,11.7,217.2,7.1,9.5,19.8,29.19,0,0,0.01,253.3,0.046,193.74,0.007,326.31,0.036,350.54,0.036,337.01,0.024,250.82,0.061,278.53,0.147,332.91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/14/2016 23:00,11.7,217.2,7.1,9.5,19.796,29.15,0,0,0.111,294.49,0.112,314.27,0.054,313.49,0.034,300.38,0.022,288.43,0.067,168.86,0.025,78.23,0.091,347.95,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 0:00,11.7,217.2,7.1,9.5,19.79,29.11,0,0,0.028,265.91,0.103,269.44,0.016,158.2,0.041,160.25,0.033,127.57,0.041,158.46,0.036,265.24,0.04,308.88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 1:00,11.7,217.1,7.1,9.5,19.784,29.09,0,0,0.076,350.91,0.065,335.41,0.048,313.32,0.06,341.57,0.018,9.46,0.047,54.61,0.017,0,0.102,354.4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 2:00,11.7,217.2,7.1,9.5,19.773,29.08,0,0,0.055,38.33,0.049,303.37,0.041,17.1,0.059,349.26,0.087,11.31,0.092,4.97,0.076,346.33,0.125,346.08,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 3:00,11.7,217.2,7.1,9.5,19.755,29.06,0,0,0.045,286.82,0.079,316.02,0.031,38.37,0.086,0,0.031,3.69,0.039,30.47,0.062,333.02,0.072,331.65,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 4:00,11.7,217.2,7.1,9.5,19.757,29.06,0,0,0.067,289.25,0.027,36.03,0.024,14.62,0.019,122.01,0.07,72.6,0.045,82.41,0.082,76.64,0.04,7.13,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 5:00,11.7,217.2,7.1,9.5,19.75,29.08,0,0,0.079,214.7,0.052,194.57,0.054,180,0.074,173.83,0.068,175.79,0.056,165.47,0.035,83.48,0.011,280.3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 6:00,11.7,217.1,7.1,9.5,19.759,29.08,0,0,0.047,206.57,0.11,160.42,0.088,163.43,0.106,154.4,0.066,151.11,0.065,146.31,0.037,262.3,0.087,4.6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 7:00,11.7,217.1,7.1,9.5,19.761,29.04,0,0,0.09,167.2,0.102,160.5,0.132,160.46,0.123,159.06,0.108,200.62,0.116,207.23,0.065,266.48,0.105,353.96,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 8:00,11.7,217.1,7.1,9.5,19.757,29.01,0,0,0.106,131.19,0.084,144.22,0.133,178.71,0.138,186.25,0.122,177.65,0.124,168.33,0.096,179.4,0.046,199.23,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 9:00,11.7,217.1,7.1,9.5,19.753,28.99,0,0,0.044,207.15,0.083,165.29,0.119,177.11,0.097,167.54,0.09,180,0.107,203.69,0.05,220.97,0.04,150.26,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 10:00,11.7,217.1,7.1,9.5,19.742,29.01,0,0,0.047,253.89,0.042,207.18,0.055,209.36,0.064,172.87,0.068,180.84,0.115,186.51,0.086,192.09,0.032,180,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 11:00,11.7,217.1,7.1,9.6,19.729,28.97,0,0,0.084,246.18,0.067,211.55,0.078,224.48,0.069,194.24,0.076,159.18,0.067,185.12,0.02,135,0.022,133.15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 12:00,11.7,217.1,7.1,9.5,19.695,28.98,0,0,0.092,251.57,0.091,195.86,0.064,209.74,0.075,225,0.056,168.69,0.083,191.85,0.065,214.42,0.1,347.91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 13:00,11.7,217.1,7.1,9.6,19.66,28.97,0,0,0.056,291.04,0.025,265.43,0.07,247.44,0.074,213.48,0.064,166.4,0.055,130.6,0.02,180,0.09,20.04,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 14:00,11.7,217.2,7.1,9.5,19.639,29,0,0,0.064,333.03,0.103,318.92,0.091,324.39,0.067,311.99,0.015,340.35,0.021,169.22,0.052,357.8,0.167,13.87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 15:00,11.7,217.1,7.1,9.5,19.623,29.03,0,0,0.033,6.91,0.098,15.46,0.072,309.4,0.044,292.52,0.041,232,0.042,216.33,0.058,7.99,0.264,14.46,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 16:00,11.7,217.2,7.1,9.5,19.637,29.07,0,0,0.025,154.44,0.059,82.15,0.043,147.43,0.038,230.39,0.021,225,0.049,194.04,0.012,138.37,0.233,16.18,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 17:00,11.7,217.2,7.1,9.5,19.646,29.09,0,0,0.07,180.82,0.037,191,0.044,151.7,0.01,299.05,0.014,245.22,0.025,201.37,0.065,20.66,0.176,21.32,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 18:00,11.7,217.2,7.1,9.5,19.673,29.12,0,0,0.107,173.01,0.115,194.64,0.105,201.9,0.053,172.48,0.032,124.7,0.021,225,0.016,251.57,0.255,14.74,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 19:00,11.7,217.2,7.1,9.5,19.717,29.16,0,0,0.093,155.1,0.106,153.19,0.132,167.75,0.146,183.14,0.097,169.27,0.074,204.83,0.062,309.81,0.206,350.49,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 20:00,11.7,217.1,7.1,9.5,19.75,29.23,0,0,0.089,149.7,0.093,173.18,0.078,186.67,0.065,180.88,0.056,217.69,0.031,200.77,0.027,315,0.19,350.93,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 21:00,11.7,217.2,7.1,9.5,19.792,29.26,0,0,0.125,199.59,0.123,184.65,0.111,184.12,0.111,181.55,0.085,182.02,0.065,179.12,0.016,325.3,0.099,356.53,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 22:00,11.7,217.2,7.1,9.5,19.813,29.26,0,0,0.06,200.56,0.075,159.62,0.1,171.38,0.104,164.89,0.135,194.55,0.124,182.77,0.083,191.85,0.067,204.66,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/15/2016 23:00,11.7,217.1,7.1,9.5,19.818,29.16,0,0,0.071,136.7,0.068,157.57,0.06,182.86,0.067,178.29,0.042,178.64,0.072,196.93,0.061,187.59,0.099,210.47,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 0:00,11.7,217.1,7.1,9.5,19.818,29.16,0,0,0.007,171.87,0.048,166.83,0.073,176.08,0.083,150.34,0.044,114.23,0.089,160.95,0.09,204.29,0.132,226.53,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 1:00,11.7,217.2,7.1,9.5,19.802,29.13,0,0,0.043,9.46,0.074,24.83,0.063,46.93,0.022,146.31,0.038,125.36,0.071,142.48,0.055,174.81,0.094,201.12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 2:00,11.7,217.2,7.1,9.5,19.768,29.12,0,0,0.039,34.51,0.035,358.36,0.048,355.24,0.022,43.15,0.01,73.3,0.014,303.69,0.014,36.03,0.039,133.96,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 3:00,11.7,217.2,7.1,9.5,19.76,29.15,0,0,0.065,355.6,0.049,22.89,0.054,9.64,0.069,8.37,0.017,86.63,0.018,86.82,0.02,30.47,0.026,200.56,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 4:00,11.7,217.2,7.1,9.5,19.74,29.18,0,0,0.084,342,0.064,18.15,0.046,24.34,0.023,357.51,0.016,75.07,0.028,49.4,0.028,345.47,0.025,158.63,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 5:00,11.7,217.2,7.1,9.5,19.715,29.18,0,0,0.036,62.02,0.009,69.44,0.077,123.27,0.074,129.51,0.01,90,0.029,116.57,0.026,62.45,0.021,301.43,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 6:00,11.7,217.2,7.1,9.5,19.735,29.13,0,0,0.072,129.4,0.087,146.31,0.1,151.39,0.1,177.71,0.093,189.26,0.087,200.94,0.057,201.61,0.079,212.08,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 7:00,11.7,217.2,7.1,9.5,19.733,29.08,0,0,0.071,163.61,0.112,141.9,0.117,151.47,0.139,155.83,0.141,155.79,0.146,162.93,0.078,153.43,0.058,171.03,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 8:00,11.7,217.1,7.1,9.5,19.732,29.05,0,0,0.157,137.58,0.116,153.43,0.138,133.53,0.102,149.42,0.109,171.57,0.144,177.22,0.109,167.87,0.037,164.48,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 9:00,11.6,217.1,7.1,9.5,19.728,29.05,0,0,0.096,153.43,0.1,139.46,0.077,157.09,0.104,169.99,0.102,165.28,0.079,174.22,0.027,192.99,0.098,151.86,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 10:00,11.6,217.2,7.1,9.5,19.727,29.05,0,0,0.081,155.03,0.061,149.68,0.066,164.29,0.064,170.1,0.093,191.19,0.076,187.59,0.007,261.87,0.043,155.22,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 11:00,11.6,217.2,7.1,9.5,19.706,29.06,0,0,0.077,297.9,0.025,180,0.036,50.6,0.046,237.34,0.038,131.76,0.052,110.17,0.022,120.07,0.005,270,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 12:00,11.6,217.2,7.1,9.5,19.674,29.06,0,0,0.043,320.71,0.023,228.58,0.013,175.6,0.022,223.15,0.03,195.42,0.046,134.12,0.013,270,0.06,340.67,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 13:00,11.6,217.2,7.1,9.5,19.639,29.03,0,0,0.027,252.9,0.007,153.43,0.041,254.25,0.086,254.51,0.022,185.19,0.062,166.87,0.021,351.87,0.096,357.61,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 14:00,11.6,217.2,7.1,9.5,19.621,29.09,0,0,0.069,326.77,0.06,291.45,0.023,274.97,0.016,0,0.011,322.13,0.015,183.81,0.03,66.04,0.101,357.17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 15:00,11.6,217.1,7.1,9.5,19.587,29.14,0,0,0.064,314.37,0.068,279.32,0.043,312.18,0.036,284.42,0.012,304.99,0.057,22.54,0.059,19.65,0.26,13.82,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 16:00,11.6,217.1,7.1,9.5,19.585,29.14,0,0,0.021,311.19,0.052,278.91,0.044,302.97,0.043,343.69,0.038,343.01,0.021,10.78,0.078,358.53,0.279,15.38,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 17:00,11.6,217.1,7.1,9.5,19.597,29.15,0,0,0.057,49.29,0.006,231.34,0.028,300.26,0.059,267.09,0.078,270.73,0.018,243.43,0.078,349.7,0.107,342.58,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 18:00,11.6,217.1,7.1,9.5,19.623,29.13,0,0,0.054,135.74,0.015,241.7,0.045,185.08,0.042,149.74,0.052,152.45,0.012,138.37,0.062,8.39,0.181,8.89,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 19:00,11.6,217.2,7.1,9.5,19.668,29.13,0,0,0.058,149.89,0.081,172.17,0.071,133.3,0.025,216.87,0.026,270,0.024,199.18,0.011,41.19,0.045,285.59,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 20:00,11.6,217.1,7.1,9.5,19.724,29.14,0,0,0.061,120.8,0.075,168.39,0.094,144.11,0.045,164.41,0.064,120.19,0.055,129.14,0.009,288.43,0.076,275.26,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 21:00,11.6,217.2,7.1,9.5,19.788,29.12,0,0,0.102,145.38,0.112,175.41,0.12,163.99,0.105,180,0.078,188.13,0.053,224.24,0.043,220.31,0.117,311.19,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 22:00,11.6,217.1,7.1,9.5,19.829,29.14,0,0,0.145,163.19,0.116,164.53,0.119,179.52,0.108,178.41,0.129,189.83,0.134,177.86,0.04,208.5,0.1,294.78,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/16/2016 23:00,11.6,217.2,7.1,9.5,19.853,29.17,0,0,0.125,177.71,0.143,164.6,0.144,176.82,0.137,187.13,0.108,200.12,0.116,195.95,0.086,230.19,0.129,249.03,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 0:00,11.6,217.2,7.1,9.5,19.858,29.18,0,0,0.086,181.33,0.078,197.05,0.036,204.44,0.057,192.09,0.072,180.8,0.092,178.75,0.052,237.53,0.05,324.73,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 1:00,11.6,217.1,7.1,9.5,19.85,29.18,0,0,0.065,323.13,0.017,293.63,0.016,262.87,0.013,128.66,0.025,115.56,0.043,167.91,0.027,308.99,0.046,34.38,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 2:00,11.6,217.1,7.1,9.5,19.83,29.11,0,0,0.033,5.19,0.014,347.91,0.016,104.04,0.023,99.87,0.033,181.74,0.018,139.4,0.006,288.43,0.067,46.81,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 3:00,11.6,217.2,7.1,9.5,19.787,29.12,0,0,0.042,24.1,0.026,283.5,0.083,295.02,0.056,322.93,0.028,0,0.038,336.8,0.029,36.47,0.014,347.91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 4:00,11.6,217.2,7.1,9.5,19.77,29.14,0,0,0.021,332.24,0.067,319.21,0.081,320.01,0.093,8.65,0.102,356.07,0.064,9.02,0.068,15.26,0.105,11.52,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 5:00,11.6,217.1,7.1,9.5,19.739,29.12,0,0,0.006,38.66,0.061,280.39,0.049,285.46,0.071,267.58,0.026,239.42,0.016,55.3,0.026,324.46,0.028,329.74,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 6:00,11.6,217.1,7.1,9.5,19.721,29.09,0,0,0.101,248.51,0.038,187.5,0.042,164.98,0.059,191.69,0.061,179.06,0.054,123.69,0.025,63.43,0.016,137.49,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 7:00,11.6,217.2,7.1,9.5,19.714,29.11,0,0,0.087,196.76,0.097,176.46,0.1,186.34,0.079,184.34,0.137,180,0.125,197.71,0.057,212.86,0.022,251.57,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 8:00,11.6,217.2,7.1,9.5,19.707,29.12,0,0,0.137,172.05,0.136,180,0.142,180,0.127,162.57,0.12,160.96,0.145,159.81,0.103,163.67,0.044,204.23,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 9:00,11.6,217.1,7.1,9.5,19.718,29.1,0,0,0.14,172.22,0.137,168.61,0.152,158.34,0.117,171.18,0.103,180,0.111,185.15,0.098,222.51,0.098,200.28,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 10:00,11.6,217.1,7.1,9.5,19.709,29.06,0,0,0.103,184.44,0.073,203.4,0.128,212.57,0.1,201.16,0.095,173.93,0.108,196.75,0.084,184.09,0.14,172.62,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 11:00,11.6,217.1,7.1,9.5,19.697,29.03,0,0,0.181,180.95,0.156,202.96,0.192,198.53,0.174,191.63,0.189,203.72,0.177,203.96,0.142,227.29,0.171,200.87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 12:00,11.6,217.1,7.1,9.5,19.682,29.02,0,0,0.124,242.61,0.114,216.77,0.122,205.3,0.13,201.23,0.094,210.12,0.095,192.72,0.061,223.67,0.071,183.22,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 13:00,11.6,217.2,7.1,9.5,19.661,29.03,0,0,0.124,262.59,0.051,275.6,0.054,259.32,0.089,252.38,0.068,199.77,0.082,209.05,0.086,227.82,0.135,40.19,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 14:00,11.6,217.1,7.1,9.5,19.609,29.04,0,0,0.103,288.08,0.092,319.4,0.053,305.79,0.06,258.5,0.092,211.61,0.104,205.08,0.066,210.82,0.055,350.54,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 15:00,11.6,217.1,7.1,9.5,19.59,29.05,0,0,0.068,265.79,0.049,287.7,0.047,288.43,0.025,343.74,0.014,309.29,0.035,207.3,0.03,28.3,0.184,29.63,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 16:00,11.6,217.1,7.1,9.5,19.569,29.09,0,0,0.049,326.63,0.031,279.16,0.031,52.77,0.051,352.18,0.008,315,0.051,277.82,0.069,326.77,0.21,10.4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 17:00,11.6,217.2,7.1,9.5,19.58,29.11,0,0,0.072,333.43,0.069,317.34,0.074,313.36,0.067,318.65,0.035,316.17,0.024,357.61,0.057,20.67,0.277,10.42,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 18:00,11.6,217.1,7.1,9.5,19.58,29.15,0,0,0.037,255.96,0.057,315.71,0.116,342.97,0.056,355.91,0.02,284.74,0.047,12.26,0.07,352.57,0.291,12.08,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 19:00,11.6,217.1,7.1,9.5,19.637,29.17,0,0,0.019,51.34,0.008,203.2,0.043,262.06,0.004,243.43,0.041,24.68,0.011,158.2,0.076,356.99,0.143,27.46,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 20:00,11.6,217.1,7.1,9.5,19.692,29.17,0,0,0.066,111.16,0.083,241.28,0.054,237.77,0.063,237.32,0.013,257.01,0.023,156.8,0.072,280.38,0.17,9.13,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 21:00,11.6,217.2,7.1,9.5,19.765,29.18,0,0,0.031,209.05,0.028,207.47,0.033,178.26,0.044,173.52,0.057,180,0.062,148.88,0.023,246.8,0.062,4.61,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 22:00,11.6,217.1,7.1,9.5,19.793,29.16,0,0,0.084,196.7,0.097,170.54,0.102,173.22,0.047,136.74,0.07,158.2,0.066,163.22,0.035,199.98,0.065,272.64,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/17/2016 23:00,11.6,217.1,7.1,9.5,19.836,29.12,0,0,0.125,192.03,0.088,207.15,0.12,191.03,0.11,218.01,0.094,210.12,0.156,212.16,0.092,216.62,0.086,298.35,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/18/2016 0:00,11.6,217.1,7.1,9.5,19.853,29.11,0,0,0.044,190.54,0.069,183.32,0.089,215.84,0.116,208.77,0.098,195.31,0.121,179.05,0.109,194.93,0.102,200.03,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/18/2016 1:00,11.6,217.1,7.1,9.5,19.841,29.11,0,0,0.078,202.62,0.048,219.04,0.065,194.25,0.107,217.41,0.061,208.24,0.101,181.7,0.051,178.88,0.022,63.43,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/18/2016 2:00,11.6,217.2,7.1,9.5,19.829,29.1,0,0,0.032,349.05,0.073,270,0.061,16.07,0.063,351.74,0.043,0,0.049,348.23,0.074,314.45,0.12,353.29,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/18/2016 3:00,11.6,217.2,7.1,9.5,19.801,29.09,0,0,0.033,25.02,0.048,316.68,0.032,14.47,0.058,302.32,0.052,357.8,0.065,58.28,0.058,3.95,0.08,328.3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/18/2016 4:00,11.6,217.2,7.1,9.5,19.762,29.09,0,0,0.056,323.75,0.078,339.02,0.018,0,0.072,302.59,0.076,325.68,0.064,333.03,0.037,330.64,0.071,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6/18/2016 5:00,11.6,217.1,7.1,9.5,19.741,29.07,0,0,0.102,338.72,0.102,0.56,0.094,23.28,0.076,10.57,0.056,6.12,0.086,14.2,0.072,350.41,0.1,23.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
