DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.0m),Dir#1(2.0m),Speed#2(3.5m),Dir#2(3.5m),Speed#3(5.0m),Dir#3(5.0m),Speed#4(6.5m),Dir#4(6.5m),Speed#5(8.0m),Dir#5(8.0m),Speed#6(9.5m),Dir#6(9.5m),Speed#7(11.0m),Dir#7(11.0m),Speed#8(12.5m),Dir#8(12.5m),Speed#9(14.0m),Dir#9(14.0m),Speed#10(15.5m),Dir#10(15.5m),Speed#11(17.0m),Dir#11(17.0m),Speed#12(18.5m),Dir#12(18.5m),Speed#13(20.0m),Dir#13(20.0m)
7/20/2007 11:00,11,138.4,3.7,-6.5,16.696,28.76,0,0,0.044,173.52,0.033,148.74,0.054,146.31,0.055,172.75,0.045,227.73,0.006,120.96,0.03,124.22,0.015,180,0.102,338.2,-99,-99,-99,-99,-99,-99,-99,-99
7/20/2007 12:00,11,138.4,3.7,-6.5,16.719,28.78,0,0,0.075,217.94,0.035,241.26,0.047,224.14,0.056,198.76,0.072,219.91,0.046,195.26,0.062,142.21,0.017,280.01,0.101,357.73,-99,-99,-99,-99,-99,-99,-99,-99
7/20/2007 13:00,11,138.4,3.7,-6.5,16.738,28.8,0,0,0.032,180,0.058,182.96,0.059,167.37,0.071,167.74,0.025,168.69,0.051,225,0.056,193.54,0.028,230.71,0.135,4.66,-99,-99,-99,-99,-99,-99,-99,-99
7/20/2007 14:00,11,138.4,3.7,-6.5,16.744,28.83,0,0,0.026,310.36,0.015,266.19,0.042,234.78,0.051,204.54,0.091,184.4,0.052,192.17,0.033,188.62,0.048,144.32,0.057,15.26,-99,-99,-99,-99,-99,-99,-99,-99
7/20/2007 15:00,11,138.4,3.7,-6.5,16.752,28.84,0,0,0.013,175.6,0.034,180,0.04,270,0.029,181.97,0.006,0,0.044,136.85,0.041,189.93,0.045,235.95,0.067,349.7,-99,-99,-99,-99,-99,-99,-99,-99
7/20/2007 16:00,11,138.4,3.7,-6.5,16.761,28.85,0,0,0.037,323.75,0.049,345.96,0.016,187.13,0.032,34.7,0.059,92.91,0.035,108.43,0.001,270,0.016,60.26,0.091,353.03,-99,-99,-99,-99,-99,-99,-99,-99
7/20/2007 17:00,11,138.4,3.7,-6.5,16.76,28.86,0,0,0.042,185.44,0.052,206.08,0.011,291.8,0.01,336.04,0.031,14.93,0.013,67.38,0.02,20.22,0.044,76.91,0.102,359.44,-99,-99,-99,-99,-99,-99,-99,-99
7/20/2007 18:00,11,138.4,3.7,-6.5,16.755,28.85,0,0,0.033,178.26,0.021,307.41,0.016,18.43,0.022,245.77,0.021,43.03,0.06,117.85,0.013,57.53,0.028,73.5,0.036,172.09,-99,-99,-99,-99,-99,-99,-99,-99
7/20/2007 19:00,11,138.4,3.7,-6.5,16.747,28.84,0,0,0.059,139.82,0.084,81.77,0.034,84.96,0.056,64.8,0.02,116.57,0.047,162.72,0.033,217.57,0.017,162.65,0.084,17.35,-99,-99,-99,-99,-99,-99,-99,-99
7/20/2007 20:00,11,138.4,3.7,-6.5,16.747,28.83,0,0,0.034,139.76,0.017,244.98,0.03,230.44,0.034,240.46,0.029,231.95,0.039,354.14,0.027,282.99,0.028,347.47,0.051,306.19,-99,-99,-99,-99,-99,-99,-99,-99
7/20/2007 21:00,11,138.5,3.7,-6.5,16.76,28.82,0,0,0.031,93.69,0.001,45,0.002,270,0.049,137.49,0.014,167.91,0.057,260.87,0.014,270,0.017,276.71,0.037,3.09,-99,-99,-99,-99,-99,-99,-99,-99
7/20/2007 22:00,11,138.4,3.7,-6.5,16.771,28.82,0,0,0.031,301.61,0.004,90,0.072,143.45,0.024,165.38,0.032,151.82,0.038,131.76,0.055,192.53,0.042,204.1,0.093,263.8,-99,-99,-99,-99,-99,-99,-99,-99
7/20/2007 23:00,11,138.4,3.7,-6.5,16.777,28.83,0,0,0.029,245.22,0.031,266.31,0.035,64.89,0.02,194.74,0.049,195.46,0.016,165.96,0.042,276.79,0.028,184.09,0.069,12.62,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 0:00,11,138.4,3.7,-6.5,16.787,28.83,0,0,0.028,230.71,0.055,229.4,0.038,178.49,0.016,230.19,0.033,130.03,0.048,172.87,0.037,222.8,0.035,219.17,0.07,327.91,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 1:00,11,138.4,3.7,-6.5,16.777,28.83,0,0,0.05,238.84,0.019,351.03,0.029,254.05,0.024,240.26,0.022,223.15,0.031,129.81,0.024,157.75,0.034,144.46,0.038,27.9,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 2:00,11,138.5,3.7,-6.5,16.756,28.84,0,0,0.053,174.61,0.04,147.09,0.057,140.71,0.022,133.15,0.025,216.87,0.02,191.31,0.025,213.69,0.049,272.34,0.078,327.53,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 3:00,11,138.4,3.7,-6.5,16.735,28.84,0,0,0.066,186.05,0.017,186.71,0.048,174.05,0.044,210.07,0.049,222.51,0.035,161.57,0.065,185.27,0.009,147.99,0.037,15.52,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 4:00,11,138.4,3.7,-6.5,16.711,28.8,0,0,0.031,256.87,0.062,211.91,0.059,273.88,0.014,210.26,0.03,199.65,0.026,274.4,0.01,348.69,0.03,145.78,0.016,345.96,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 5:00,11,138.5,3.7,-6.5,16.689,28.79,0,0,0.044,182.6,0.034,83.29,0.028,157.07,0.026,127.3,0.126,144.67,0.178,143,0.209,142.97,0.192,129.5,0.1,105.71,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 6:00,11,138.4,3.7,-6.5,16.67,28.78,0,0,0.02,275.71,0.017,256.76,0.035,292.11,0.047,297.65,0.043,150.42,0.058,117.9,0.042,141.77,0.054,161.57,0.095,356.39,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 7:00,11,138.4,3.7,-6.5,16.656,28.78,0,0,0.047,186.07,0.012,204.44,0.028,127.69,0.017,149.04,0.072,207.28,0.077,203.89,0.034,229.76,0.054,282.76,0.121,352.87,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 8:00,11,138.4,3.7,-6.5,16.645,28.78,0,0,0.042,185.44,0.061,180,0.053,167.01,0.074,185.4,0.089,187.13,0.079,187.31,0.069,188.37,0.05,153.95,0.134,342.65,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 9:00,11,138.4,3.7,-6.5,16.649,28.79,0,0,0.081,181.41,0.063,194.7,0.075,212.01,0.073,236.09,0.056,173.88,0.06,203.57,0.075,212.01,0.054,242.49,0.021,289.29,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 10:00,11,138.4,3.7,-6.5,16.647,28.81,0,0,0.079,169.11,0.042,214.44,0.067,212.74,0.047,228.47,0.043,198.85,0.066,180,0.04,202.07,0.003,225,0.156,354.84,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 11:00,11,138.4,3.7,-6.5,16.678,28.83,0,0,0.074,211.76,0.009,251.57,0.022,204.23,0.04,206.57,0.034,225,0.014,233.97,0.019,270,0.016,0,0.143,0,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 12:00,11,138.4,3.7,-6.5,16.707,28.85,0,0,0.05,221.73,0.021,209.05,0.038,178.49,0.072,176.03,0.048,189.66,0.038,186.01,0.045,192.8,0.035,137.29,0.101,20.96,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 13:00,11,138.4,3.7,-6.5,16.726,28.87,0,0,0.063,220.5,0.022,65.77,0.062,233.5,0.072,203.72,0.055,215.42,0.059,181.94,0.044,212.97,0.02,252.47,0.068,14.44,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 14:00,11,138.4,3.7,-6.5,16.742,28.9,0,0,0.05,181.15,0.026,234.46,0.07,198.43,0.036,204.44,0.062,170.69,0.075,163.74,0.029,150.75,0.023,4.97,0.109,342.9,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 15:00,11,138.5,3.7,-6.5,16.758,28.92,0,0,0.006,30.96,0.025,184.57,0.043,150.42,0.009,130.6,0.03,170.54,0.048,157.75,0.063,200.45,0.039,246.04,0.094,340.02,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 16:00,11,138.4,3.7,-6.5,16.758,28.93,0,0,0.041,149.04,0.035,91.64,0.016,86.42,0.028,135,0.038,172.5,0.046,181.25,0.039,185.86,0.011,185.19,0.05,343.74,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 17:00,11,138.4,3.7,-6.5,16.761,28.93,0,0,0.03,246.8,0.012,245.56,0.023,270,0.031,51.63,0.012,90,0.004,123.69,0.068,328.89,0.061,17.24,0.11,286.95,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 18:00,11,138.4,3.7,-6.5,16.751,28.91,0,0,0.041,53.97,0.026,30.58,0.02,147.09,0.054,119.88,0.041,74.25,0.032,18.43,0.03,241.7,0.047,201.12,0.043,222.18,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 19:00,11,138.4,3.7,-6.5,16.738,28.84,0,0,0.117,82.63,0.056,113.33,0.058,90,0.027,83.66,0.06,134.33,0.049,68.63,0.007,296.57,0.015,74.05,0.033,275.19,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 20:00,11,138.4,3.7,-6.5,16.743,28.81,0,0,0.076,110.82,0.03,178.09,0.029,172.15,0.038,77.8,0.04,11.59,0.048,275.95,0.05,267.71,0.043,284.68,0.088,321.95,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 21:00,11,138.4,3.7,-6.5,16.73,28.8,0,0,0.071,17.16,0.026,103.5,0.065,59.49,0.004,33.69,0.045,294.86,0.018,73.61,0.013,135,0.013,138.01,0.081,272.83,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 22:00,11,138.5,3.7,-6.5,16.731,28.8,0,0,0.021,104.04,0.021,261.87,0.024,180,0.004,75.96,0.023,85.03,0.023,135,0.02,177.14,0.018,303.69,0.049,276.98,-99,-99,-99,-99,-99,-99,-99,-99
7/21/2007 23:00,11,138.4,3.7,-6.5,16.733,28.8,0,0,0.016,142.43,0.043,227.82,0.025,208.61,0.045,131.42,0.022,144.16,0.021,180,0.021,318.81,0.022,159.15,0.056,247.07,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 0:00,11,138.4,3.7,-6.5,16.723,28.81,0,0,0.03,264.29,0.006,128.66,0.015,273.81,0.023,135,0.021,140.91,0.025,126.87,0.004,194.04,0.035,137.29,0.034,252.65,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 1:00,11,138.4,3.7,-6.5,16.714,28.83,0,0,0.059,257.37,0.062,212.4,0.02,206.57,0.035,191.63,0.05,193.76,0.035,205.11,0.033,144.87,0.013,94.4,0.094,256.41,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 2:00,11,138.4,3.7,-6.5,16.702,28.82,0,0,0.126,238.96,0.075,257.64,0.022,239.93,0.028,160.91,0.02,206.57,0.014,90,0.018,189.46,0.044,193.09,0.042,258.96,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 3:00,11,138.4,3.7,-6.5,16.682,28.8,0,0,0.038,358.49,0.04,118.5,0.02,104.74,0.012,149.04,0.052,237.53,0.052,180,0.029,218.05,0.034,191.98,0.089,261.6,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 4:00,11,138.4,3.7,-6.5,16.663,28.8,0,0,0.017,334.98,0.008,277.13,0.04,137.05,0.021,144.78,0.033,297.35,0.029,53.53,0.026,321.34,0.016,266.42,0.098,262.95,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 5:00,11,138.4,3.7,-6.5,16.64,28.79,0,0,0.001,225,0.031,160.97,0.019,93.01,0.048,156.64,0.029,150.75,0.062,90,0.082,97.73,0.117,109.98,0.086,160.93,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 6:00,11,138.4,3.7,-6.5,16.627,28.79,0,0,0.015,78.69,0.028,180,0.053,25.6,0.046,62.88,0.022,111.8,0.027,53.97,0.05,90,0.041,115.94,0.123,270,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 7:00,11,138.4,3.7,-6.5,16.614,28.79,0,0,0.052,66.37,0.058,49.18,0.042,102.38,0.026,57.53,0.03,336.04,0.006,0,0.006,251.57,0.025,101.77,0.028,253.5,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 8:00,11,138.4,3.7,-6.5,16.619,28.8,0,0,0.036,88.41,0.045,32.28,0.018,0,0.057,45.71,0.012,114.44,0.025,108.43,0.045,161.97,0.073,176.86,0.126,270,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 9:00,11,138.4,3.7,-6.5,16.617,28.79,0,0,0.034,157.25,0.031,69.23,0.107,84.08,0.039,88.53,0.026,254.36,0.046,224.12,0.036,263.66,0.01,113.96,0.061,291.1,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 10:00,11,138.4,3.7,-6.5,16.625,28.83,0,0,0.027,289.8,0.021,25.35,0.037,197.45,0.042,163.3,0.017,139.76,0.017,139.76,0.004,90,0.052,184.4,0.103,215.54,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 11:00,11,138.4,3.7,-6.5,16.646,28.85,0,0,0.008,180,0.019,171.03,0.005,158.2,0.023,285.26,0.009,147.99,0.027,56.89,0.006,0,0.005,306.87,0.043,295.97,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 12:00,11,138.4,3.7,-6.5,16.682,28.9,0,0,0.025,334.44,0.024,270,0.074,282.53,0.015,0,0.032,306.16,0.031,290.77,0.025,279.09,0.026,283.5,0.072,296.57,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 13:00,11,138.4,3.7,-6.5,16.718,28.92,0,0,0.026,212.47,0.01,196.7,0.035,265.1,0.067,248.04,0.021,163.3,0.025,191.77,0.031,204.9,0.029,195.95,0.058,32.32,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 14:00,11,138.4,3.7,-6.5,16.763,28.91,0,0,0.028,202.93,0.008,270,0.016,299.74,0.012,274.76,0.043,277.94,0.037,263.83,0.078,150.16,0.026,231.34,0.056,259.7,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 15:00,11,138.5,3.7,-6.5,16.8,28.91,0,0,0.032,114.15,0.04,159.27,0.035,214.59,0.002,0,0.034,210.38,0.012,184.76,0.06,124.22,0.057,101.11,0.033,316.22,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 16:00,11,138.4,3.7,-6.5,16.811,28.91,0,0,0.009,167.47,0.054,127.5,0.028,142.31,0.025,306.87,0.047,138.47,0.062,156.32,0.051,114.08,0.03,150.02,0.038,241.39,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 17:00,11,138.4,3.7,-6.5,16.828,28.89,0,0,0.042,329.74,0.018,225,0.034,193.63,0.047,235.3,0.06,233.13,0.025,203.5,0.053,205.6,0.035,276.52,0.024,292.25,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 18:00,11,138.4,3.7,-6.5,16.812,28.88,0,0,0.031,90,0.071,101.31,0.077,186.75,0.034,241.93,0.072,204.78,0.07,216.87,0.047,213.69,0.023,277.43,0.061,312.34,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 19:00,11,138.4,3.7,-6.5,16.804,28.85,0,0,0.047,202.71,0.019,235.49,0.044,187.77,0.059,248.2,0.047,214.7,0.019,180,0.036,204.44,0.074,221.19,0.05,235.67,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 20:00,11,138.4,3.7,-6.5,16.795,28.84,0,0,0.011,135,0.021,228.81,0.013,221.99,0.053,198.78,0.028,302.01,0.039,281.89,0.056,238.86,0.025,191.77,0.082,262.96,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 21:00,11,138.4,3.7,-6.5,16.788,28.85,0,0,0.034,232.13,0.041,194.04,0.067,230.41,0.067,242.28,0.083,248.71,0.081,236.11,0.055,185.19,0.04,243.43,0.076,250.85,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 22:00,11,138.4,3.7,-6.5,16.767,28.85,0,0,0.013,318.01,0.051,199.5,0.079,253.86,0.057,191.11,0.021,133.03,0.009,186.34,0.029,197.82,0.046,201.57,0.017,193.24,-99,-99,-99,-99,-99,-99,-99,-99
7/22/2007 23:00,11,138.4,3.7,-6.5,16.739,28.87,0,0,0.024,282.26,0.054,209.88,0.041,214.08,0.05,186.84,0.068,201.64,0.04,203.39,0.066,183.47,0.047,194.93,0.034,191.98,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 0:00,11,138.4,3.7,-6.5,16.731,28.87,0,0,0.026,180,0.081,236.11,0.052,207.55,0.032,205.77,0.091,148.06,0.088,156.63,0.06,175.24,0.046,177.51,0.074,237.17,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 1:00,11,138.4,3.7,-6.5,16.712,28.88,0,0,0.048,259.16,0.016,206.57,0.031,225,0.021,100.78,0.028,180,0.074,203.81,0.058,165,0.038,131.76,0.021,140.91,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 2:00,11,138.5,3.7,-6.5,16.704,28.9,0,0,0.035,258.37,0.023,0,0.011,225,0.056,217.07,0.044,239.93,0.056,225.73,0.042,196.7,0.058,173.12,0.04,194.38,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 3:00,11,138.4,3.7,-6.5,16.69,28.92,0,0,0.011,201.8,0.039,199.36,0.032,190.95,0.032,143.84,0.063,129.23,0.063,127.23,0.047,141.91,0.041,165.96,0.053,215.79,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 4:00,11,138.4,3.7,-6.5,16.661,28.91,0,0,0.01,60.95,0.03,241.7,0.033,201.16,0.045,110.85,0.016,309.81,0.031,59.35,0.016,150.26,0.021,180,0.014,197.1,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 5:00,11,138.4,3.7,-6.5,16.641,28.9,0,0,0.026,232.7,0.027,113.75,0.017,144.46,0.066,120.07,0.101,114.02,0.076,103.67,0.112,99.8,0.045,134.09,0.07,180,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 6:00,11,138.4,3.7,-6.5,16.619,28.9,0,0,0.047,193.45,0.07,88.36,0.07,90,0.037,112.38,0.05,125.27,0.059,91.94,0.086,94.65,0.021,148.57,0.052,208.52,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 7:00,11,138.4,3.7,-6.5,16.6,28.9,0,0,0.033,40.03,0.035,39.17,0.013,102.99,0.002,0,0.042,170.31,0.026,122.47,0.008,75.96,0.026,164.36,0.103,282.95,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 8:00,11,138.4,3.7,-6.5,16.588,28.9,0,0,0.027,128.99,0.037,64.13,0.046,42.36,0.044,103.09,0.058,70.94,0.047,45.86,0.025,66.5,0.028,145.18,0.043,220.31,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 9:00,11,138.4,3.7,-6.5,16.592,28.9,0,0,0.053,114.62,0.089,89.36,0.063,106.7,0.024,45,0.04,113.39,0.01,106.7,0.036,80.54,0.014,225,0.111,223.91,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 10:00,11,138.4,3.7,-6.5,16.591,28.91,0,0,0.047,64.54,0.067,72.65,0.044,91.3,0.032,86.42,0.03,136.33,0.088,129.47,0.002,296.57,0.043,83.37,0.098,270.58,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 11:00,11,138.4,3.7,-6.5,16.593,28.91,0,0,0.005,338.2,0.013,171.25,0.035,13.24,0.03,209.98,0.056,155.73,0.016,187.13,0.022,338.2,0.02,180,0.096,265.83,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 12:00,11,138.5,3.7,-6.5,16.616,28.93,0,0,0.015,187.59,0.017,176.63,0.027,186.34,0.039,191.89,0.016,158.2,0.006,180,0.034,145.84,0.015,317.73,0.088,32.97,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 13:00,11,138.4,3.7,-6.5,16.635,28.94,0,0,0.061,213.69,0.018,231.84,0.019,214.51,0.038,241.39,0.034,259.7,0.028,173.88,0.04,145.12,0.074,136.1,0.048,267.61,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 14:00,11,138.4,3.7,-6.5,16.69,28.97,0,0,0.013,45,0.031,140.19,0.045,147.72,0.031,155.1,0.023,184.97,0.028,133.53,0.016,183.58,0.013,202.62,0.05,270,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 15:00,11,138.4,3.7,-6.5,16.726,28.96,0,0,0.023,241.19,0.023,260.13,0.099,171.3,0.019,173.99,0.038,245.43,0.048,206.03,0.044,183.9,0.045,245.14,0.095,266.99,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 16:00,11,138.4,3.7,-6.5,16.75,28.96,0,0,0.043,272.66,0.003,108.43,0.048,225,0.029,209.25,0.055,160.91,0.046,171.16,0.058,171.03,0.045,164.41,0.04,180,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 17:00,11,138.4,3.7,-6.5,16.776,28.97,0,0,0.069,272.49,0.024,165.38,0.011,264.81,0.035,183.27,0.018,170.54,0.021,136.97,0.052,112.62,0.011,318.81,0.077,261.03,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 18:00,11,138.5,3.7,-6.5,16.765,28.99,0,0,0.047,303.69,0.068,214.85,0.038,209.93,0.103,208.3,0.083,199.09,0.055,123.98,0.011,63.43,0.036,120.14,0.066,285.71,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 19:00,11,138.4,3.7,-6.5,16.767,28.99,0,0,0.026,173.42,0.028,347.47,0.013,355.6,0.013,341.57,0.012,90,0.038,358.49,0.037,53.75,0.006,315,0.131,285.95,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 20:00,11,138.4,3.7,-6.5,16.762,28.95,0,0,0.011,100.3,0.052,188.91,0.01,180,0.038,178.49,0.042,245.9,0.03,309.56,0.014,326.31,0.058,268.03,0.1,280.97,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 21:00,11,138.5,3.7,-6.5,16.74,28.94,0,0,0.037,137.2,0.053,117.05,0.029,93.95,0.031,109.03,0.026,133.45,0.01,196.7,0.022,65.77,0.02,281.31,0.116,286.08,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 22:00,11,138.4,3.7,-6.5,16.728,28.94,0,0,0.018,16.39,0.037,178.45,0.004,206.57,0.006,260.54,0.017,28.07,0.02,177.14,0.008,172.87,0.034,253.14,0.096,265.24,-99,-99,-99,-99,-99,-99,-99,-99
7/23/2007 23:00,11,138.4,3.7,-6.5,16.71,28.95,0,0,0.025,211.76,0.076,275.26,0.047,224.14,0.027,188.43,0.032,233.84,0.009,180,0.025,260.91,0.037,227.2,0.079,285.45,-99,-99,-99,-99,-99,-99,-99,-99
7/24/2007 0:00,11,138.4,3.7,-6.5,16.697,28.95,0,0,0.037,247.62,0.062,244.26,0.064,243.84,0.033,275.19,0.031,260.84,0.052,287.74,0.006,218.66,0.025,80.91,0.025,246.5,-99,-99,-99,-99,-99,-99,-99,-99
7/24/2007 1:00,11,138.4,3.7,-6.5,16.674,28.95,0,0,0.051,239.42,0.051,218.66,0.059,222.27,0.048,218.29,0.093,231.53,0.074,236.52,0.046,224.12,0.014,180,0.056,227.17,-99,-99,-99,-99,-99,-99,-99,-99
7/24/2007 2:00,11,138.4,3.7,-6.5,16.659,28.93,0,0,0.045,264.92,0.018,260.54,0.065,269.12,0.017,229.76,0.028,292.93,0.008,209.74,0.012,175.24,0.052,124,0.03,66.04,-99,-99,-99,-99,-99,-99,-99,-99
7/24/2007 3:00,11,138.4,3.7,-6.5,16.647,28.92,0,0,0.017,302.74,0.014,282.09,0.022,267.4,0.019,261.03,0.03,244.29,0.046,241.19,0.016,284.93,0.031,163.3,0.033,14.04,-99,-99,-99,-99,-99,-99,-99,-99
7/24/2007 4:00,11,138.4,3.7,-6.5,16.638,28.9,0,0,0.068,278.49,0.025,270,0.041,212.15,0.008,225,0.041,127.15,0.041,149.04,0.039,177.06,0.072,167.12,0.063,186.34,-99,-99,-99,-99,-99,-99,-99,-99
7/24/2007 5:00,11,138.4,3.7,-6.5,16.62,28.88,0,0,0.04,235.12,0.061,228.99,0.08,191.59,0.087,196.76,0.093,184.92,0.126,162.86,0.123,169.24,0.119,148.46,0.077,132.37,-99,-99,-99,-99,-99,-99,-99,-99
7/24/2007 6:00,11,138.4,3.7,-6.5,16.616,28.87,0,0,0.067,271.71,0.03,258.31,0.055,227.94,0.057,200.67,0.066,225.62,0.052,133.45,0.058,184.93,0.044,195.95,0.039,180,-99,-99,-99,-99,-99,-99,-99,-99
7/24/2007 7:00,11,138.4,3.7,-6.5,16.604,28.87,0,0,0.051,347.59,0.04,202.07,0.05,250.11,0.04,249.78,0.021,221.19,0.005,281.31,0.014,335.22,0.028,292.93,0.077,203.59,-99,-99,-99,-99,-99,-99,-99,-99
7/24/2007 8:00,11,138.4,3.7,-6.5,16.588,28.88,0,0,0.039,287.97,0.024,112.25,0.008,14.04,0.012,160.02,0.014,140.71,0.019,205.2,0.016,165.96,0.022,262.23,0.033,298.89,-99,-99,-99,-99,-99,-99,-99,-99
7/24/2007 9:00,11,138.4,3.7,-6.5,16.573,28.89,0,0,0.025,203.5,0.006,99.46,0.043,62.24,0.043,93.99,0.035,64.89,0.017,144.46,0.068,233.97,0.061,261.47,0.02,0,-99,-99,-99,-99,-99,-99,-99,-99
7/24/2007 10:00,11,138.4,3.7,-6.5,16.575,28.91,0,0,0.019,216.25,0.035,191.63,0.018,192.53,0.029,239.04,0.017,86.63,0.04,95.71,0.053,123.39,0.044,126.61,0.041,4.18,-99,-99,-99,-99,-99,-99,-99,-99
7/24/2007 11:00,11,138.4,3.7,-6.5,16.586,28.93,0,0,0.022,140.53,0.045,130.46,0.037,197.45,0.027,188.43,0.046,172.57,0.053,231.17,0.048,196.93,0.004,270,0.056,3.07,-99,-99,-99,-99,-99,-99,-99,-99
7/24/2007 12:00,11,138.4,3.7,-6.5,16.603,28.94,0,0,0.018,80.54,0.042,241.61,0.006,99.46,0.049,162.3,0.031,232.77,0.03,293.96,0.049,182.34,0.033,217.57,0.117,3.42,-99,-99,-99,-99,-99,-99,-99,-99
7/24/2007 13:00,11,138.4,3.7,-6.5,16.651,28.95,0,0,0.027,111.8,0.028,171.87,0.043,277.94,0.017,154.98,0.029,223.6,0.02,216.87,0.042,225.97,0.025,165.96,0.059,321.19,-99,-99,-99,-99,-99,-99,-99,-99
7/24/2007 14:00,11,138.3,3.7,-6.5,16.7,28.97,0,0,0.081,172.87,0.026,240.52,0.03,273.81,0.05,235.67,0.035,175.1,0.023,228.58,0.066,167.66,0.014,213.69,0.109,357.37,-99,-99,-99,-99,-99,-99,-99,-99
7/24/2007 15:00,11,138.4,3.7,-6.5,16.752,28.98,0,0,0.032,290.14,0.055,172.75,0.052,192.17,0.042,211.43,0.036,206.57,0.079,196.14,0.063,196.7,0.007,195.95,0.097,354.7,-99,-99,-99,-99,-99,-99,-99,-99
7/24/2007 16:00,11,138.4,3.7,-6.5,16.785,28.99,0,0,0.066,170.39,0.031,174.47,0.036,279.46,0.051,192.41,0.032,209.74,0.046,163.54,0.019,164.48,0.018,173.66,0.054,253.91,-99,-99,-99,-99,-99,-99,-99,-99
7/24/2007 17:00,11,138.4,3.7,-6.5,16.825,29,0,0,0.008,262.87,0.039,286.56,0.034,304.16,0.028,149.74,0.04,241.5,0.053,171.25,0.007,146.31,0.029,180,0.055,276.23,-99,-99,-99,-99,-99,-99,-99,-99
